neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
165750,159362,2173,157189,6388,26797,0,26797,Fri Jun 24 18:12:30 CEST 2011,Fri Jun 24 18:12:37 CEST 2011,6716,24606,24606.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:12:30 CEST 2011,Fri Jun 24 18:12:35 CEST 2011,4769,24922,24922.0,0.0,0
165750,159362,2174,157188,6388,26797,0,26797,Fri Jun 24 18:12:30 CEST 2011,Fri Jun 24 18:12:37 CEST 2011,6455,24606,24606.0,0.0,0
164190,157209,2106,155103,6981,27264,0,27264,Fri Jun 24 18:12:30 CEST 2011,Fri Jun 24 18:12:37 CEST 2011,6634,24700,24700.0,0.0,0
171990,164839,2116,162723,7151,29129,0,29129,Fri Jun 24 18:12:30 CEST 2011,Fri Jun 24 18:12:37 CEST 2011,6507,24691,24691.0,0.0,0
164190,157209,2106,155103,6981,27264,0,27264,Fri Jun 24 18:12:30 CEST 2011,Fri Jun 24 18:12:37 CEST 2011,6421,24700,24700.0,0.0,0
165750,159362,2173,157189,6388,26797,0,26797,Fri Jun 24 18:12:30 CEST 2011,Fri Jun 24 18:12:36 CEST 2011,6152,24606,24606.0,0.0,0
149370,142528,1855,140673,6842,20720,0,20720,Fri Jun 24 18:12:30 CEST 2011,Fri Jun 24 18:12:36 CEST 2011,5811,24073,24073.0,0.0,0
168870,162392,2007,160385,6478,30354,0,30354,Fri Jun 24 18:12:30 CEST 2011,Fri Jun 24 18:12:37 CEST 2011,6401,24073,24073.0,0.0,0
243360,233059,2920,230139,10301,40068,0,40068,Fri Jun 24 18:12:30 CEST 2011,Fri Jun 24 18:12:37 CEST 2011,6930,24073,24073.0,0.0,0
