neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
1858032,1846304,3023,1843281,11728,127502,0,127502,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:39 CEST 2011,714188,132031,132031.0,0.0,0
3302046,3280050,5278,3274772,21996,249711,0,249711,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:15:11 CEST 2011,986601,128795,128795.0,0.0,0
1770516,1753363,2916,1750447,17153,84213,0,84213,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:24 CEST 2011,699746,136897,136897.0,0.0,0
1925352,1906026,2808,1903218,19326,105038,0,105038,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:11:02 CEST 2011,737332,135118,135118.0,0.0,0
2046528,2026878,3289,2023589,19650,114106,0,114106,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:11:32 CEST 2011,767246,132242,132242.0,0.0,0
3429954,3410536,5500,3405036,19418,306472,0,306472,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:15:19 CEST 2011,993966,127575,127575.0,0.0,0
6341544,6292025,10160,6281865,49519,353732,0,353732,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:17:14 CEST 2011,1108912,129378,129378.0,0.0,0
1790712,1770817,2544,1768273,19895,71209,0,71209,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:43 CEST 2011,718237,139190,139190.0,0.0,0
4486878,4449381,6953,4442428,37497,287400,0,287400,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:16:40 CEST 2011,1075241,131720,131720.0,0.0,0
3830508,3803030,6328,3796702,27478,255646,0,255646,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:16:17 CEST 2011,1051715,129329,129329.0,0.0,0
2268684,2255720,3513,2252207,12964,201618,0,201618,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:12:12 CEST 2011,807052,133369,133369.0,0.0,0
3204432,3180485,5045,3175440,23947,214270,0,214270,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:15:07 CEST 2011,982075,127401,127401.0,0.0,0
1841202,1828260,2933,1825327,12942,139129,0,139129,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:42 CEST 2011,717530,133321,133321.0,0.0,0
1767150,1747734,2863,1744871,19416,87734,0,87734,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:26 CEST 2011,701575,130818,130818.0,0.0,0
1868130,1858664,2981,1855683,9466,137904,0,137904,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:30 CEST 2011,705386,131953,131953.0,0.0,0
3241458,3212783,5037,3207746,28675,185344,0,185344,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:15:06 CEST 2011,980590,129116,129116.0,0.0,0
1905156,1888310,3610,1884700,16846,229645,0,229645,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:57 CEST 2011,732037,127107,127107.0,0.0,0
2972178,2951905,4769,2947136,20273,222272,0,222272,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:14:13 CEST 2011,928374,127899,127899.0,0.0,0
1767150,1754277,2943,1751334,12873,107702,0,107702,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:14 CEST 2011,689034,134473,134473.0,0.0,0
1858032,1839601,2922,1836679,18431,95586,0,95586,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:38 CEST 2011,712305,129596,129596.0,0.0,0
2160972,2146499,3356,2143143,14473,154713,0,154713,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:11:59 CEST 2011,793780,132291,132291.0,0.0,0
3204432,3180485,5045,3175440,23947,214270,0,214270,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:15:07 CEST 2011,982214,127401,127401.0,0.0,0
1804176,1784248,2689,1781559,19928,104388,0,104388,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:47 CEST 2011,722338,135106,135106.0,0.0,0
4486878,4449381,6950,4442431,37497,287400,0,287400,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:16:41 CEST 2011,1076096,131720,131720.0,0.0,0
1854666,1840021,2987,1837034,14645,127555,0,127555,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:48 CEST 2011,722569,128617,128617.0,0.0,0
1763784,1744507,2817,1741690,19277,112691,0,112691,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:40 CEST 2011,715305,130006,130006.0,0.0,0
3759822,3735987,5735,3730252,23835,361953,0,361953,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:16:04 CEST 2011,1038555,127613,127613.0,0.0,0
2581722,2565201,4669,2560532,16521,170663,0,170663,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:13:27 CEST 2011,881428,129848,129848.0,0.0,0
3867534,3832663,6273,3826390,34871,252979,0,252979,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:16:16 CEST 2011,1051125,127966,127966.0,0.0,0
3460248,3428421,5298,3423123,31827,202836,0,202836,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:15:54 CEST 2011,1029289,131803,131803.0,0.0,0
3581424,3560787,5653,3555134,20637,262737,0,262737,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:15:56 CEST 2011,1031111,127102,127102.0,0.0,0
3581424,3560787,5653,3555134,20637,262737,0,262737,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:15:53 CEST 2011,1027429,127102,127102.0,0.0,0
4675374,4638172,7944,4630228,37202,321226,0,321226,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:16:44 CEST 2011,1079335,131222,131222.0,0.0,0
2123946,2102371,3093,2099278,21575,118402,0,118402,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:11:53 CEST 2011,788307,129005,129005.0,0.0,0
4002174,3969048,6187,3962861,33126,232240,0,232240,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:16:24 CEST 2011,1058683,124971,124971.0,0.0,0
3504006,3475306,6174,3469132,28700,225259,0,225259,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:15:47 CEST 2011,1022011,127671,127671.0,0.0,0
1783980,1766180,2811,1763369,17800,100857,0,100857,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:34 CEST 2011,709358,136298,136298.0,0.0,0
3756456,3734238,6275,3727963,22218,291250,0,291250,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:16:03 CEST 2011,1037535,127682,127682.0,0.0,0
1770516,1753363,2916,1750447,17153,84213,0,84213,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:39 CEST 2011,713456,136897,136897.0,0.0,0
1777248,1765165,2906,1762259,12083,118337,0,118337,Sat Jun 25 09:58:45 CEST 2011,Sat Jun 25 10:10:34 CEST 2011,709335,131928,131928.0,0.0,0
