iteration,cost,penalty,softConstraintViolations
1,62154,0.125,54
2,60140,0.25,54
3,60336,0.375,48
4,60258,0.5,45
5,58072,0.625,48
6,56963,0.75,49
7,58504,0.875,41
8,59353,1.0,36
9,58584,1.125,34
10,59112,1.25,30
11,58633,1.375,26
12,60323,1.5,21
13,61589,1.625,17
14,63823,1.75,12
15,66379,1.875,8
16,67233,2.0,6
17,65945,2.125,6
18,65776,2.25,5
19,67461,2.375,2
20,67535,2.5,1
21,68317,2.375,0
22,68032,2.25,0
23,67898,2.125,0
24,67780,2.0,0
25,66381,2.125,1
26,66953,2.0,0
27,66926,1.875,0
28,66926,1.75,0
29,66926,1.625,0
30,66926,1.5,0
31,66926,1.375,0
32,66926,1.25,0
33,66926,1.125,0
34,66926,1.0,0
35,66926,0.875,0
36,66926,0.75,0
37,66926,0.625,0
38,66926,0.5,0
39,66926,0.375,0
40,66926,0.25,0
41,66926,0.125,0
42,66926,0.0,0
43,66926,0.0,0
44,65816,0.125,9
45,63787,0.25,15
46,63409,0.375,13
47,62859,0.5,14
48,64347,0.625,7
49,65845,0.75,2
50,65747,0.875,2
51,65706,1.0,2
52,66278,1.125,1
53,66278,1.25,1
54,66278,1.375,1
55,66278,1.5,1
56,66278,1.625,1
57,66278,1.75,1
58,66278,1.875,1
59,66278,2.0,1
60,66278,2.125,1
61,66278,2.25,1
62,66278,2.375,1
63,66278,2.5,1
64,66278,2.625,1
65,66278,2.75,1
66,66278,2.875,1
67,66278,3.0,1
68,66278,3.125,1
69,66278,3.25,1
70,66278,3.375,1
71,66278,3.5,1
72,66278,3.625,1
73,66278,3.75,1
74,66278,3.875,1
75,66278,4.0,1
76,66278,4.125,1
77,66278,4.25,1
78,66278,4.375,1
79,66278,4.5,1
80,66278,4.625,1
81,66278,4.75,1
82,66278,4.875,1
83,66278,5.0,1
84,66278,5.125,1
85,66278,5.25,1
86,66278,5.375,1
87,66278,5.5,1
88,66278,5.625,1
89,66278,5.75,1
90,66278,5.875,1
91,66278,6.0,1
92,66278,6.125,1
93,66278,6.25,1
94,66278,6.375,1
95,66278,6.5,1
96,66278,6.625,1
97,66278,6.75,1
98,66278,6.875,1
99,66278,7.0,1
100,66278,7.125,1
101,66278,7.25,1
102,66278,7.375,1
103,66278,7.5,1
104,66278,7.625,1
105,66278,7.75,1
106,66278,7.875,1
107,66278,8.0,1
108,66278,8.125,1
109,66278,8.25,1
110,66278,8.375,1
111,66278,8.5,1
112,66278,8.625,1
113,66278,8.75,1
114,66278,8.875,1
115,66278,9.0,1
116,66278,9.125,1
117,67060,9.0,0
118,66926,8.875,0
119,66926,8.75,0
120,66926,8.625,0
121,66926,8.5,0
122,66926,8.375,0
123,66926,8.25,0
124,66926,8.125,0
125,66926,8.0,0
126,66926,7.875,0
127,66926,7.75,0
128,66926,7.625,0
129,66926,7.5,0
130,66926,7.375,0
131,66926,7.25,0
132,66926,7.125,0
133,66926,7.0,0
134,66926,6.875,0
135,66926,6.75,0
136,66926,6.625,0
137,66926,6.5,0
138,66926,6.375,0
139,66926,6.25,0
140,66926,6.125,0
141,66926,6.0,0
142,66926,5.875,0
143,66926,5.75,0
144,66926,5.625,0
145,66926,5.5,0
146,66926,5.375,0
147,66926,5.25,0
148,66926,5.125,0
149,66926,5.0,0
150,66926,4.875,0
151,66926,4.75,0
152,66926,4.625,0
153,66926,4.5,0
154,66926,4.375,0
155,66926,4.25,0
156,66926,4.125,0
157,66926,4.0,0
158,66926,3.875,0
159,66926,3.75,0
160,66926,3.625,0
161,66926,3.5,0
162,66926,3.375,0
163,66926,3.25,0
164,66926,3.125,0
165,66926,3.0,0
166,66926,2.875,0
167,66926,2.75,0
168,66926,2.625,0
169,66926,2.5,0
170,66926,2.375,0
171,66926,2.25,0
172,66926,2.125,0
173,66926,2.0,0
174,66926,1.875,0
175,66926,1.75,0
176,66926,1.625,0
177,66926,1.5,0
178,66926,1.375,0
179,66926,1.25,0
180,66926,1.125,0
181,66926,1.0,0
182,66926,0.875,0
183,66926,0.75,0
184,66926,0.625,0
185,66926,0.5,0
186,66926,0.375,0
187,66926,0.25,0
188,66926,0.125,0
189,66926,0.0,0
190,66926,0.0,0
191,66926,0.0,0
192,66926,0.0,0
193,66926,0.0,0
194,66926,0.0,0
195,66926,0.0,0
196,66926,0.0,0
197,66926,0.0,0
198,66926,0.0,0
199,65816,0.125,9
200,63787,0.25,15
201,63409,0.375,13
202,62859,0.5,14
203,64347,0.625,7
204,65845,0.75,2
205,65747,0.875,2
206,65706,1.0,2
207,66278,1.125,1
208,66278,1.25,1
209,66278,1.375,1
210,66278,1.5,1
211,66278,1.625,1
212,66278,1.75,1
213,66278,1.875,1
214,66278,2.0,1
215,66278,2.125,1
216,66278,2.25,1
217,66278,2.375,1
218,66278,2.5,1
219,66278,2.625,1
220,66278,2.75,1
221,66278,2.875,1
222,66278,3.0,1
223,66278,3.125,1
224,66278,3.25,1
225,66278,3.375,1
226,66278,3.5,1
227,66278,3.625,1
228,66278,3.75,1
229,66278,3.875,1
230,66278,4.0,1
231,66278,4.125,1
232,66278,4.25,1
233,66278,4.375,1
234,66278,4.5,1
235,66278,4.625,1
236,66278,4.75,1
237,66278,4.875,1
238,66278,5.0,1
239,66278,5.125,1
240,66278,5.25,1
241,66278,5.375,1
242,66278,5.5,1
243,66278,5.625,1
244,66278,5.75,1
245,66278,5.875,1
246,66278,6.0,1
247,66278,6.125,1
248,66278,6.25,1
249,66278,6.375,1
250,66278,6.5,1
251,66278,6.625,1
252,66278,6.75,1
253,66278,6.875,1
254,66278,7.0,1
255,66278,7.125,1
256,66278,7.25,1
257,66278,7.375,1
258,66278,7.5,1
259,66278,7.625,1
260,66278,7.75,1
261,66278,7.875,1
262,66278,8.0,1
263,66278,8.125,1
264,66278,8.25,1
265,66278,8.375,1
266,66278,8.5,1
267,66278,8.625,1
268,66278,8.75,1
269,66278,8.875,1
270,66278,9.0,1
271,66278,9.125,1
272,67060,9.0,0
273,66926,8.875,0
274,66926,8.75,0
275,66926,8.625,0
276,66926,8.5,0
277,66926,8.375,0
278,66926,8.25,0
279,66926,8.125,0
280,66926,8.0,0
281,66926,7.875,0
282,66926,7.75,0
283,66926,7.625,0
284,66926,7.5,0
285,66926,7.375,0
286,66926,7.25,0
287,66926,7.125,0
288,66926,7.0,0
289,66926,6.875,0
290,66926,6.75,0
291,66926,6.625,0
292,66926,6.5,0
293,66926,6.375,0
294,66926,6.25,0
295,66926,6.125,0
296,66926,6.0,0
297,66926,5.875,0
298,66926,5.75,0
299,66926,5.625,0
300,66926,5.5,0
301,66926,5.375,0
302,66926,5.25,0
303,66926,5.125,0
304,66926,5.0,0
305,66926,4.875,0
306,66926,4.75,0
307,66926,4.625,0
308,66926,4.5,0
309,66926,4.375,0
310,66926,4.25,0
311,66926,4.125,0
312,66926,4.0,0
313,66926,3.875,0
314,66926,3.75,0
315,66926,3.625,0
316,66926,3.5,0
317,66926,3.375,0
318,66926,3.25,0
319,66926,3.125,0
320,66926,3.0,0
321,66926,2.875,0
322,66926,2.75,0
323,66926,2.625,0
324,66926,2.5,0
325,66926,2.375,0
326,66926,2.25,0
327,66926,2.125,0
328,66926,2.0,0
329,66926,1.875,0
330,66926,1.75,0
331,66926,1.625,0
332,66926,1.5,0
333,66926,1.375,0
334,66926,1.25,0
335,66926,1.125,0
336,66926,1.0,0
337,66926,0.875,0
338,66926,0.75,0
339,66926,0.625,0
340,66926,0.5,0
341,66926,0.375,0
342,66926,0.25,0
343,66926,0.125,0
344,66926,0.0,0
345,66926,0.0,0
346,66926,0.0,0
347,66926,0.0,0
348,66926,0.0,0
349,66926,0.0,0
350,66926,0.0,0
351,66926,0.0,0
352,66926,0.0,0
353,66926,0.0,0
354,65816,0.125,9
355,63787,0.25,15
356,63409,0.375,13
357,62859,0.5,14
358,64347,0.625,7
359,65845,0.75,2
360,65747,0.875,2
361,65706,1.0,2
362,66278,1.125,1
363,66278,1.25,1
364,66278,1.375,1
365,66278,1.5,1
366,66278,1.625,1
367,66278,1.75,1
368,66278,1.875,1
369,66278,2.0,1
370,66278,2.125,1
371,66278,2.25,1
372,66278,2.375,1
373,66278,2.5,1
374,66278,2.625,1
375,66278,2.75,1
376,66278,2.875,1
377,66278,3.0,1
378,66278,3.125,1
379,66278,3.25,1
380,66278,3.375,1
381,66278,3.5,1
382,66278,3.625,1
383,66278,3.75,1
384,66278,3.875,1
385,66278,4.0,1
386,66278,4.125,1
387,66278,4.25,1
388,66278,4.375,1
389,66278,4.5,1
390,66278,4.625,1
391,66278,4.75,1
392,66278,4.875,1
393,66278,5.0,1
394,66278,5.125,1
395,66278,5.25,1
396,66278,5.375,1
397,66278,5.5,1
398,66278,5.625,1
399,66278,5.75,1
400,66278,5.875,1
401,66278,6.0,1
402,66278,6.125,1
403,66278,6.25,1
404,66278,6.375,1
405,66278,6.5,1
406,66278,6.625,1
407,66278,6.75,1
408,66278,6.875,1
409,66278,7.0,1
410,66278,7.125,1
411,66278,7.25,1
412,66278,7.375,1
413,66278,7.5,1
414,66278,7.625,1
415,66278,7.75,1
416,66278,7.875,1
417,66278,8.0,1
418,66278,8.125,1
419,66278,8.25,1
420,66278,8.375,1
421,66278,8.5,1
422,66278,8.625,1
423,66278,8.75,1
424,66278,8.875,1
425,66278,9.0,1
426,66278,9.125,1
427,67060,9.0,0
428,66926,8.875,0
429,66926,8.75,0
430,66926,8.625,0
431,66926,8.5,0
432,66926,8.375,0
433,66926,8.25,0
434,66926,8.125,0
435,66926,8.0,0
436,66926,7.875,0
437,66926,7.75,0
438,66926,7.625,0
439,66926,7.5,0
440,66926,7.375,0
441,66926,7.25,0
442,66926,7.125,0
443,66926,7.0,0
444,66926,6.875,0
445,66926,6.75,0
446,66926,6.625,0
447,66926,6.5,0
448,66926,6.375,0
449,66926,6.25,0
450,66926,6.125,0
451,66926,6.0,0
452,66926,5.875,0
453,66926,5.75,0
454,66926,5.625,0
455,66926,5.5,0
456,66926,5.375,0
457,66926,5.25,0
458,66926,5.125,0
459,66926,5.0,0
460,66926,4.875,0
461,66926,4.75,0
462,66926,4.625,0
463,66926,4.5,0
464,66926,4.375,0
465,66926,4.25,0
466,66926,4.125,0
467,66926,4.0,0
468,66926,3.875,0
469,66926,3.75,0
470,66926,3.625,0
471,66926,3.5,0
472,66926,3.375,0
473,66926,3.25,0
474,66926,3.125,0
475,66926,3.0,0
476,66926,2.875,0
477,66926,2.75,0
478,66926,2.625,0
479,66926,2.5,0
480,66926,2.375,0
481,66926,2.25,0
482,66926,2.125,0
483,66926,2.0,0
484,66926,1.875,0
485,66926,1.75,0
486,66926,1.625,0
487,66926,1.5,0
488,66926,1.375,0
489,66926,1.25,0
490,66926,1.125,0
491,66926,1.0,0
492,66926,0.875,0
493,66926,0.75,0
494,66926,0.625,0
495,66926,0.5,0
496,66926,0.375,0
497,66926,0.25,0
498,66926,0.125,0
499,66926,0.0,0
500,66926,0.0,0
501,66926,0.0,0
502,66926,0.0,0
503,66926,0.0,0
504,66926,0.0,0
505,66926,0.0,0
506,66926,0.0,0
507,66926,0.0,0
508,66926,0.0,0
509,65816,0.125,9
510,63787,0.25,15
511,63409,0.375,13
512,62859,0.5,14
513,64347,0.625,7
514,65845,0.75,2
515,65747,0.875,2
516,65706,1.0,2
517,66278,1.125,1
518,66278,1.25,1
