neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
319746,312794,1784,311010,6952,63461,0,63461,Fri Jun 24 18:39:48 CEST 2011,Fri Jun 24 18:40:21 CEST 2011,32454,44317,44317.0,0.0,0
261786,254534,1377,253157,7252,14706,0,14706,Fri Jun 24 18:39:48 CEST 2011,Fri Jun 24 18:40:17 CEST 2011,28878,46510,46510.0,0.0,0
319746,312794,1783,311011,6952,63461,0,63461,Fri Jun 24 18:39:48 CEST 2011,Fri Jun 24 18:40:20 CEST 2011,32176,44317,44317.0,0.0,0
514878,506216,2555,503661,8662,80448,0,80448,Fri Jun 24 18:39:48 CEST 2011,Fri Jun 24 18:40:28 CEST 2011,40227,42771,42771.0,0.0,0
261786,255698,1406,254292,6088,14148,0,14148,Fri Jun 24 18:39:48 CEST 2011,Fri Jun 24 18:40:17 CEST 2011,28929,45541,45541.0,0.0,0
261786,254534,1379,253155,7252,14706,0,14706,Fri Jun 24 18:39:48 CEST 2011,Fri Jun 24 18:40:18 CEST 2011,29251,46510,46510.0,0.0,0
261786,255690,1409,254281,6096,14148,0,14148,Fri Jun 24 18:39:48 CEST 2011,Fri Jun 24 18:40:17 CEST 2011,28838,45541,45541.0,0.0,0
578634,568790,2995,565795,9844,62380,0,62380,Fri Jun 24 18:39:48 CEST 2011,Fri Jun 24 18:40:31 CEST 2011,42333,45082,45082.0,0.0,0
297528,290071,1541,288530,7457,25443,0,25443,Fri Jun 24 18:39:48 CEST 2011,Fri Jun 24 18:40:20 CEST 2011,31428,44753,44753.0,0.0,0
260820,254725,1408,253317,6095,14148,0,14148,Fri Jun 24 18:39:48 CEST 2011,Fri Jun 24 18:40:17 CEST 2011,28845,45541,45541.0,0.0,0
