neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
590436,585823,7088,578735,4613,137967,0,137967,Sat Jun 25 15:21:30 CEST 2011,Sat Jun 25 15:23:50 CEST 2011,140004,131319,131319.0,0.0,0
424116,420710,5171,415539,3406,90954,0,90954,Sat Jun 25 15:21:30 CEST 2011,Sat Jun 25 15:23:37 CEST 2011,126519,128457,128457.0,0.0,0
313632,310961,3727,307234,2671,67894,0,67894,Sat Jun 25 15:21:30 CEST 2011,Sat Jun 25 15:23:21 CEST 2011,110451,137660,137660.0,0.0,0
322542,319655,3807,315848,2887,55139,0,55139,Sat Jun 25 15:21:30 CEST 2011,Sat Jun 25 15:23:21 CEST 2011,110936,133534,133534.0,0.0,0
372438,370255,4028,366227,2183,94231,0,94231,Sat Jun 25 15:21:30 CEST 2011,Sat Jun 25 15:23:22 CEST 2011,111589,132410,132410.0,0.0,0
376596,374058,4559,369499,2538,85849,0,85849,Sat Jun 25 15:21:31 CEST 2011,Sat Jun 25 15:23:29 CEST 2011,118832,128176,128176.0,0.0,0
312444,310123,4273,305850,2321,70850,0,70850,Sat Jun 25 15:21:31 CEST 2011,Sat Jun 25 15:23:19 CEST 2011,108614,129066,129066.0,0.0,0
358182,355711,4691,351020,2471,97048,0,97048,Sat Jun 25 15:21:31 CEST 2011,Sat Jun 25 15:23:27 CEST 2011,116491,126363,126363.0,0.0,0
759726,753327,9679,743648,6399,174764,0,174764,Sat Jun 25 15:21:31 CEST 2011,Sat Jun 25 15:23:58 CEST 2011,147645,130437,130437.0,0.0,0
460944,457959,4989,452970,2985,119435,0,119435,Sat Jun 25 15:21:31 CEST 2011,Sat Jun 25 15:23:40 CEST 2011,128701,126393,126393.0,0.0,0
