neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
1992672,1971183,3346,1967837,21489,96565,0,96565,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:37:40 CEST 2011,781545,133023,133023.0,0.0,0
1938816,1919027,3190,1915837,19789,83348,0,83348,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:37:00 CEST 2011,741710,136955,136955.0,0.0,0
3366000,3347796,5287,3342509,18204,260989,0,260989,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:41:24 CEST 2011,1005178,132072,132072.0,0.0,0
2813976,2796809,4490,2792319,17167,212139,0,212139,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:40:23 CEST 2011,944526,128077,128077.0,0.0,0
2349468,2324245,3624,2320621,25223,110891,0,110891,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:39:05 CEST 2011,866174,132821,132821.0,0.0,0
3948318,3912316,6480,3905836,36002,245778,0,245778,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:41:59 CEST 2011,1040140,133366,133366.0,0.0,0
1945548,1932338,3196,1929142,13210,133808,0,133808,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:37:23 CEST 2011,764191,131928,131928.0,0.0,0
2669238,2643246,3997,2639249,25992,152251,0,152251,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:39:59 CEST 2011,919286,130552,130552.0,0.0,0
2224926,2202201,3606,2198595,22725,108906,0,108906,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:38:31 CEST 2011,831504,133298,133298.0,0.0,0
3887730,3857919,6170,3851749,29811,249787,0,249787,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:41:52 CEST 2011,1033168,130396,130396.0,0.0,0
3372732,3344468,5636,3338832,28264,184130,0,184130,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:41:31 CEST 2011,1011440,130864,130864.0,0.0,0
2628846,2614468,4633,2609835,14378,240216,0,240216,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:39:57 CEST 2011,918188,129644,129644.0,0.0,0
1959012,1938042,3169,1934873,20970,101592,0,101592,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:37:31 CEST 2011,771412,133399,133399.0,0.0,0
1992672,1971183,3346,1967837,21489,96565,0,96565,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:37:49 CEST 2011,789375,133023,133023.0,0.0,0
2019600,2002516,3330,1999186,17084,116732,0,116732,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:37:42 CEST 2011,782377,131989,131989.0,0.0,0
3426588,3400124,5388,3394736,26464,268204,0,268204,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:41:33 CEST 2011,1013521,127888,127888.0,0.0,0
2171070,2149680,3585,2146095,21390,161177,0,161177,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:38:24 CEST 2011,824673,131997,131997.0,0.0,0
1918620,1897164,3095,1894069,21456,108174,0,108174,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:37:16 CEST 2011,756842,133887,133887.0,0.0,0
4035834,3999017,6530,3992487,36817,263132,0,263132,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:41:58 CEST 2011,1038612,127966,127966.0,0.0,0
3325608,3314062,7583,3306479,11546,299622,0,299622,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:41:20 CEST 2011,1000948,127227,127227.0,0.0,0
2632212,2605633,4692,2600941,26579,133798,0,133798,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:40:09 CEST 2011,930155,131006,131006.0,0.0,0
2282148,2270579,4371,2266208,11569,177005,0,177005,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:38:46 CEST 2011,846876,128942,128942.0,0.0,0
1945548,1927120,3132,1923988,18428,96671,0,96671,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:37:28 CEST 2011,768452,133845,133845.0,0.0,0
2103750,2088837,3505,2085332,14913,146370,0,146370,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:38:02 CEST 2011,802360,129317,129317.0,0.0,0
3574692,3545987,5851,3540136,28705,217115,0,217115,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:41:44 CEST 2011,1025137,133394,133394.0,0.0,0
2026332,2005819,3180,2002639,20513,107173,0,107173,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:37:37 CEST 2011,777447,129596,129596.0,0.0,0
3426588,3400124,5393,3394731,26464,268204,0,268204,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:41:32 CEST 2011,1013446,127888,127888.0,0.0,0
3113550,3084320,4844,3079476,29230,186627,0,186627,Sat Jun 25 07:24:39 CEST 2011,Sat Jun 25 07:41:14 CEST 2011,995245,124282,124282.0,0.0,0
