neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
98532,96427,532,95895,2105,10520,0,10520,Fri Jun 24 19:13:01 CEST 2011,Fri Jun 24 19:13:06 CEST 2011,5284,44838,44838.0,0.0,0
74382,73234,374,72860,1148,7823,0,7823,Fri Jun 24 19:13:01 CEST 2011,Fri Jun 24 19:13:06 CEST 2011,4586,45369,45369.0,0.0,0
193200,189294,893,188401,3906,34194,0,34194,Fri Jun 24 19:13:01 CEST 2011,Fri Jun 24 19:13:07 CEST 2011,6137,44377,44377.0,0.0,0
68586,67661,376,67285,925,4812,0,4812,Fri Jun 24 19:13:01 CEST 2011,Fri Jun 24 19:13:06 CEST 2011,4307,45541,45541.0,0.0,0
68586,67161,359,66802,1425,1683,0,1683,Fri Jun 24 19:13:01 CEST 2011,Fri Jun 24 19:13:05 CEST 2011,4311,46510,46510.0,0.0,0
65688,64269,346,63923,1419,1287,0,1287,Fri Jun 24 19:13:01 CEST 2011,Fri Jun 24 19:13:05 CEST 2011,4220,46510,46510.0,0.0,0
68586,67161,359,66802,1425,1683,0,1683,Fri Jun 24 19:13:01 CEST 2011,Fri Jun 24 19:13:06 CEST 2011,4270,46510,46510.0,0.0,0
68586,67161,359,66802,1425,1683,0,1683,Fri Jun 24 19:13:01 CEST 2011,Fri Jun 24 19:13:06 CEST 2011,4218,46510,46510.0,0.0,0
67620,66704,372,66332,916,4812,0,4812,Fri Jun 24 19:13:01 CEST 2011,Fri Jun 24 19:13:05 CEST 2011,4150,45541,45541.0,0.0,0
193200,189294,893,188401,3906,34194,0,34194,Fri Jun 24 19:13:01 CEST 2011,Fri Jun 24 19:13:07 CEST 2011,5894,44377,44377.0,0.0,0
