neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
8970,8177,1409,6768,793,3025,0,3025,Fri Jun 24 18:15:19 CEST 2011,Fri Jun 24 18:15:20 CEST 2011,660,27286,27286.0,0.0,0
8970,8177,1409,6768,793,3025,0,3025,Fri Jun 24 18:15:19 CEST 2011,Fri Jun 24 18:15:20 CEST 2011,498,27286,27286.0,0.0,0
9420,8778,1548,7230,642,3750,0,3750,Fri Jun 24 18:15:19 CEST 2011,Fri Jun 24 18:15:20 CEST 2011,630,26588,26588.0,0.0,0
10860,10151,1806,8345,709,4271,0,4271,Fri Jun 24 18:15:19 CEST 2011,Fri Jun 24 18:15:20 CEST 2011,706,26588,26588.0,0.0,0
10470,9820,1641,8179,650,4097,0,4097,Fri Jun 24 18:15:19 CEST 2011,Fri Jun 24 18:15:20 CEST 2011,674,26588,26588.0,0.0,0
8970,8178,1403,6775,792,3025,0,3025,Fri Jun 24 18:15:19 CEST 2011,Fri Jun 24 18:15:20 CEST 2011,340,27286,27286.0,0.0,0
9840,9212,1583,7629,628,3841,0,3841,Fri Jun 24 18:15:19 CEST 2011,Fri Jun 24 18:15:20 CEST 2011,625,26588,26588.0,0.0,0
9420,8778,1549,7229,642,3750,0,3750,Fri Jun 24 18:15:19 CEST 2011,Fri Jun 24 18:15:20 CEST 2011,472,26588,26588.0,0.0,0
8970,8178,1403,6775,792,3025,0,3025,Fri Jun 24 18:15:19 CEST 2011,Fri Jun 24 18:15:20 CEST 2011,607,27286,27286.0,0.0,0
8370,7820,1364,6456,550,3257,0,3257,Fri Jun 24 18:15:20 CEST 2011,Fri Jun 24 18:15:20 CEST 2011,361,26588,26588.0,0.0,0
