neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
253890,247747,361,247386,6143,23014,0,23014,Fri Jun 24 19:19:06 CEST 2011,Fri Jun 24 19:19:20 CEST 2011,13969,45642,45642.0,0.0,0
307580,301666,462,301204,5914,35370,0,35370,Fri Jun 24 19:19:06 CEST 2011,Fri Jun 24 19:19:23 CEST 2011,16867,45130,45130.0,0.0,0
283010,275729,378,275351,7281,40642,0,40642,Fri Jun 24 19:19:06 CEST 2011,Fri Jun 24 19:19:22 CEST 2011,15798,44609,44609.0,0.0,0
313040,306682,510,306172,6358,32220,0,32220,Fri Jun 24 19:19:06 CEST 2011,Fri Jun 24 19:19:22 CEST 2011,16115,44663,44663.0,0.0,0
357630,350928,580,350348,6702,36457,0,36457,Fri Jun 24 19:19:06 CEST 2011,Fri Jun 24 19:19:23 CEST 2011,17105,46229,46229.0,0.0,0
239330,233291,309,232982,6039,26404,0,26404,Fri Jun 24 19:19:06 CEST 2011,Fri Jun 24 19:19:20 CEST 2011,13367,46002,46002.0,0.0,0
312130,306404,536,305868,5726,35668,0,35668,Fri Jun 24 19:19:06 CEST 2011,Fri Jun 24 19:19:22 CEST 2011,16109,45234,45234.0,0.0,0
316680,309216,438,308778,7464,24209,0,24209,Fri Jun 24 19:19:06 CEST 2011,Fri Jun 24 19:19:23 CEST 2011,16828,45746,45746.0,0.0,0
752570,734941,1073,733868,17629,72280,0,72280,Fri Jun 24 19:19:06 CEST 2011,Fri Jun 24 19:19:27 CEST 2011,21078,43869,43869.0,0.0,0
379470,371510,550,370960,7960,47239,0,47239,Fri Jun 24 19:19:06 CEST 2011,Fri Jun 24 19:19:24 CEST 2011,17465,42852,42852.0,0.0,0
