neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
1571922,1563704,2667,1561037,8218,97011,0,97011,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:44:45 CEST 2011,586314,132462,132462.0,0.0,0
1507968,1492500,2677,1489823,15468,96656,0,96656,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:44:58 CEST 2011,599386,129714,129714.0,0.0,0
1457478,1442052,2365,1439687,15426,75606,0,75606,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:44:24 CEST 2011,565030,132048,132048.0,0.0,0
4305114,4267194,6687,4260507,37920,269562,0,269562,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:49:58 CEST 2011,899225,130015,130015.0,0.0,0
1433916,1418807,2478,1416329,15109,68844,0,68844,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:44:26 CEST 2011,567149,135595,135595.0,0.0,0
1938816,1920205,3470,1916735,18611,93746,0,93746,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:46:29 CEST 2011,690065,130325,130325.0,0.0,0
2497572,2477212,3850,2473362,20360,215744,0,215744,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:47:57 CEST 2011,777494,128169,128169.0,0.0,0
2245122,2225524,3545,2221979,19598,124790,0,124790,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:47:22 CEST 2011,742750,129755,129755.0,0.0,0
1629144,1614039,2627,1611412,15105,92126,0,92126,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:45:21 CEST 2011,622086,129139,129139.0,0.0,0
4247892,4212871,6422,4206449,35021,305260,0,305260,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:49:57 CEST 2011,897408,125836,125836.0,0.0,0
3941586,3915985,6412,3909573,25601,316732,0,316732,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:49:45 CEST 2011,885570,131741,131741.0,0.0,0
2568258,2540060,4052,2536008,28198,172871,0,172871,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:48:07 CEST 2011,786938,129105,129105.0,0.0,0
1985940,1969410,3217,1966193,16530,104201,0,104201,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:46:35 CEST 2011,694944,132479,132479.0,0.0,0
4527270,4488184,6942,4481242,39086,318559,0,318559,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:50:00 CEST 2011,900592,126487,126487.0,0.0,0
1470942,1454944,2176,1452768,15998,69772,0,69772,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:44:35 CEST 2011,575390,133003,133003.0,0.0,0
1477674,1463475,2746,1460729,14199,75054,0,75054,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:44:53 CEST 2011,593765,133638,133638.0,0.0,0
1635876,1621992,2478,1619514,13884,103104,0,103104,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:45:21 CEST 2011,621441,128758,128758.0,0.0,0
2336004,2320006,3701,2316305,15998,159880,0,159880,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:47:30 CEST 2011,750178,124733,124733.0,0.0,0
1972476,1958507,3409,1955098,13969,141962,0,141962,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:46:36 CEST 2011,696726,129674,129674.0,0.0,0
1932084,1921435,3010,1918425,10649,165102,0,165102,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:46:16 CEST 2011,676391,133369,133369.0,0.0,0
1470942,1455066,2175,1452891,15876,73654,0,73654,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:45:01 CEST 2011,601847,134509,134509.0,0.0,0
2305710,2286383,3728,2282655,19327,154141,0,154141,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:47:37 CEST 2011,757505,131765,131765.0,0.0,0
1507968,1492500,2685,1489815,15468,96656,0,96656,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:44:58 CEST 2011,598341,129714,129714.0,0.0,0
1898424,1881578,3060,1878518,16846,108229,0,108229,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:46:21 CEST 2011,681886,127236,127236.0,0.0,0
3493908,3468740,5742,3462998,25168,231749,0,231749,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:49:30 CEST 2011,870402,129329,129329.0,0.0,0
2393226,2379067,3821,2375246,14159,162098,0,162098,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:47:43 CEST 2011,763289,132627,132627.0,0.0,0
3978612,3949573,6603,3942970,29039,278918,0,278918,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:49:49 CEST 2011,889667,128607,128607.0,0.0,0
3571326,3538382,5455,3532927,32944,196343,0,196343,Sat Jun 25 06:35:00 CEST 2011,Sat Jun 25 06:49:37 CEST 2011,877077,132637,132637.0,0.0,0
2840904,2824585,4634,2819951,16319,243366,0,243366,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:48:44 CEST 2011,824518,130743,130743.0,0.0,0
1975842,1959860,3186,1956674,15982,122367,0,122367,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:46:38 CEST 2011,698178,130653,130653.0,0.0,0
2938518,2922450,4746,2917704,16068,229000,0,229000,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:48:45 CEST 2011,825721,133225,133225.0,0.0,0
2840904,2824585,4634,2819951,16319,243366,0,243366,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:48:46 CEST 2011,827009,130743,130743.0,0.0,0
1494504,1481262,2540,1478722,13242,142973,0,142973,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:44:47 CEST 2011,587220,124211,124211.0,0.0,0
1726758,1714152,2565,1711587,12606,140748,0,140748,Sat Jun 25 06:34:59 CEST 2011,Sat Jun 25 06:45:46 CEST 2011,646350,134588,134588.0,0.0,0
