neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
202410,191655,2615,189040,10755,22764,0,22764,Fri Jun 24 18:13:10 CEST 2011,Fri Jun 24 18:13:19 CEST 2011,8873,24691,24691.0,0.0,0
243750,233724,3148,230576,10026,40157,0,40157,Fri Jun 24 18:13:10 CEST 2011,Fri Jun 24 18:13:21 CEST 2011,10571,24606,24606.0,0.0,0
321360,307729,3914,303815,13631,53258,0,53258,Fri Jun 24 18:13:10 CEST 2011,Fri Jun 24 18:13:22 CEST 2011,12006,24073,24073.0,0.0,0
632580,605321,7689,597632,27259,109638,0,109638,Fri Jun 24 18:13:10 CEST 2011,Fri Jun 24 18:13:26 CEST 2011,15831,24073,24073.0,0.0,0
205140,196677,2611,194066,8463,31805,0,31805,Fri Jun 24 18:13:10 CEST 2011,Fri Jun 24 18:13:20 CEST 2011,9395,24553,24553.0,0.0,0
632580,605321,7689,597632,27259,109638,0,109638,Fri Jun 24 18:13:10 CEST 2011,Fri Jun 24 18:13:26 CEST 2011,15822,24073,24073.0,0.0,0
370500,349950,4627,345323,20550,88276,0,88276,Fri Jun 24 18:13:10 CEST 2011,Fri Jun 24 18:13:23 CEST 2011,12901,24073,24073.0,0.0,0
249600,238976,3098,235878,10624,40960,0,40960,Fri Jun 24 18:13:10 CEST 2011,Fri Jun 24 18:13:21 CEST 2011,10476,24691,24691.0,0.0,0
571350,546002,7166,538836,25348,105434,0,105434,Fri Jun 24 18:13:10 CEST 2011,Fri Jun 24 18:13:26 CEST 2011,15336,24073,24073.0,0.0,0
242190,232203,3088,229115,9987,38846,0,38846,Fri Jun 24 18:13:11 CEST 2011,Fri Jun 24 18:13:21 CEST 2011,10596,24700,24700.0,0.0,0
