neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
1728342,1725569,4245,1721324,2773,161450,0,161450,Sat Jun 25 16:01:45 CEST 2011,Sat Jun 25 16:13:33 CEST 2011,708681,127547,127547.0,0.0,0
2383920,2380602,4779,2375823,3318,147876,0,147876,Sat Jun 25 16:01:45 CEST 2011,Sat Jun 25 16:15:43 CEST 2011,837929,131170,131170.0,0.0,0
1759560,1755653,5195,1750458,3907,131006,0,131006,Sat Jun 25 16:01:45 CEST 2011,Sat Jun 25 16:14:54 CEST 2011,788775,133583,133583.0,0.0,0
1734018,1729900,4628,1725272,4118,125266,0,125266,Sat Jun 25 16:01:45 CEST 2011,Sat Jun 25 16:14:52 CEST 2011,787545,133250,133250.0,0.0,0
2242020,2237632,6679,2230953,4388,154374,0,154374,Sat Jun 25 16:01:45 CEST 2011,Sat Jun 25 16:15:40 CEST 2011,835002,126444,126444.0,0.0,0
1538196,1534829,4097,1530732,3367,149980,0,149980,Sat Jun 25 16:01:45 CEST 2011,Sat Jun 25 16:14:08 CEST 2011,743166,134004,134004.0,0.0,0
1895784,1892851,3963,1888888,2933,167568,0,167568,Sat Jun 25 16:01:45 CEST 2011,Sat Jun 25 16:14:45 CEST 2011,780000,128651,128651.0,0.0,0
1946868,1943641,4803,1938838,3227,140384,0,140384,Sat Jun 25 16:01:45 CEST 2011,Sat Jun 25 16:15:26 CEST 2011,820682,129612,129612.0,0.0,0
3374382,3369388,7871,3361517,4994,256052,0,256052,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:16:45 CEST 2011,899186,124429,124429.0,0.0,0
1515492,1511467,3813,1507654,4025,135916,0,135916,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:13:58 CEST 2011,732889,133857,133857.0,0.0,0
2477574,2472329,5639,2466690,5245,218886,0,218886,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:16:01 CEST 2011,854922,127808,127808.0,0.0,0
2074578,2070398,5765,2064633,4180,189810,0,189810,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:16:20 CEST 2011,873951,131700,131700.0,0.0,0
2230668,2224649,5645,2219004,6019,162682,0,162682,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:15:37 CEST 2011,831655,131122,131122.0,0.0,0
1541034,1538217,3861,1534356,2817,96188,0,96188,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:12:53 CEST 2011,667142,127545,127545.0,0.0,0
2696100,2690044,7414,2682630,6056,196066,0,196066,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:16:33 CEST 2011,887222,129954,129954.0,0.0,0
2230668,2224649,5645,2219004,6019,162682,0,162682,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:15:39 CEST 2011,833522,131122,131122.0,0.0,0
1572252,1570067,4177,1565890,2185,148124,0,148124,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:12:56 CEST 2011,669866,134770,134770.0,0.0,0
1535358,1533055,2927,1530128,2303,141728,0,141728,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:13:02 CEST 2011,675944,133126,133126.0,0.0,0
2014980,2011297,5142,2006155,3683,186038,0,186038,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:14:51 CEST 2011,784827,128207,128207.0,0.0,0
2645016,2640522,5737,2634785,4494,204944,0,204944,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:16:21 CEST 2011,875007,129248,129248.0,0.0,0
1745370,1742766,4422,1738344,2604,130786,0,130786,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:14:10 CEST 2011,743806,130189,130189.0,0.0,0
2298780,2292854,6202,2286652,5926,200298,0,200298,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:16:14 CEST 2011,868146,126789,126789.0,0.0,0
1907136,1903725,4163,1899562,3411,119208,0,119208,Sat Jun 25 16:01:45 CEST 2011,Sat Jun 25 16:14:58 CEST 2011,792212,132179,132179.0,0.0,0
1770912,1766599,3973,1762626,4313,145220,0,145220,Sat Jun 25 16:01:46 CEST 2011,Sat Jun 25 16:13:59 CEST 2011,733699,129089,129089.0,0.0,0
3737646,3731649,9190,3722459,5997,321432,0,321432,Sat Jun 25 16:01:45 CEST 2011,Sat Jun 25 16:16:57 CEST 2011,911591,127236,127236.0,0.0,0
