neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
258093,256747,4922,251825,1346,92781,0,92781,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:41 CEST 2011,69163,135015,135015.0,0.0,0
204369,203014,3892,199122,1355,77212,0,77212,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:35 CEST 2011,62836,126265,126265.0,0.0,0
307824,305688,7151,298537,2136,100570,0,100570,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:45 CEST 2011,73295,127868,127868.0,0.0,0
363000,361041,6562,354479,1959,128022,0,128022,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:48 CEST 2011,75793,127184,127184.0,0.0,0
231594,230240,4538,225702,1354,88218,0,88218,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:40 CEST 2011,68109,133849,133849.0,0.0,0
360096,357866,6888,350978,2230,143148,0,143148,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:47 CEST 2011,75453,128417,128417.0,0.0,0
258093,256747,4922,251825,1346,92781,0,92781,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:41 CEST 2011,69259,135015,135015.0,0.0,0
216711,215541,4645,210896,1170,80560,0,80560,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:36 CEST 2011,63709,129579,129579.0,0.0,0
308550,306907,5812,301095,1643,124170,0,124170,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:45 CEST 2011,73230,126454,126454.0,0.0,0
196746,195301,3919,191382,1445,61115,0,61115,Sat Jun 25 14:40:33 CEST 2011,Sat Jun 25 14:41:35 CEST 2011,62650,129219,129219.0,0.0,0
199650,198055,3375,194680,1595,28249,0,28249,Sat Jun 25 14:40:33 CEST 2011,Sat Jun 25 14:41:35 CEST 2011,62353,135977,135977.0,0.0,0
250470,248602,4937,243665,1868,83203,0,83203,Sat Jun 25 14:40:33 CEST 2011,Sat Jun 25 14:41:42 CEST 2011,69486,129434,129434.0,0.0,0
210177,208429,4002,204427,1748,12470,0,12470,Sat Jun 25 14:40:33 CEST 2011,Sat Jun 25 14:41:38 CEST 2011,64941,130890,130890.0,0.0,0
201102,199745,3650,196095,1357,69919,0,69919,Sat Jun 25 14:40:33 CEST 2011,Sat Jun 25 14:41:38 CEST 2011,65128,131656,131656.0,0.0,0
194931,193296,3751,189545,1635,18823,0,18823,Sat Jun 25 14:40:33 CEST 2011,Sat Jun 25 14:41:36 CEST 2011,63758,130893,130893.0,0.0,0
193479,191836,3683,188153,1643,11258,0,11258,Sat Jun 25 14:40:33 CEST 2011,Sat Jun 25 14:41:32 CEST 2011,59673,138648,138648.0,0.0,0
213807,212339,4032,208307,1468,68013,0,68013,Sat Jun 25 14:40:33 CEST 2011,Sat Jun 25 14:41:34 CEST 2011,61867,131928,131928.0,0.0,0
268620,266866,4525,262341,1754,95994,0,95994,Sat Jun 25 14:40:33 CEST 2011,Sat Jun 25 14:41:43 CEST 2011,70288,134171,134171.0,0.0,0
194568,192837,3484,189353,1731,4813,0,4813,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:33 CEST 2011,60510,135288,135288.0,0.0,0
307824,306121,6238,299883,1703,110989,0,110989,Sat Jun 25 14:40:33 CEST 2011,Sat Jun 25 14:41:45 CEST 2011,72610,129581,129581.0,0.0,0
233046,231675,4401,227274,1371,82360,0,82360,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:40 CEST 2011,67806,129752,129752.0,0.0,0
456291,454004,9264,444740,2287,176660,0,176660,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:49 CEST 2011,76823,130144,130144.0,0.0,0
431244,428806,9176,419630,2438,166165,0,166165,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:49 CEST 2011,76304,132147,132147.0,0.0,0
233046,231675,4401,227274,1371,82360,0,82360,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:41 CEST 2011,68651,129752,129752.0,0.0,0
236676,235166,3506,231660,1510,83348,0,83348,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:39 CEST 2011,66376,126337,126337.0,0.0,0
300564,298488,5958,292530,2076,82557,0,82557,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:45 CEST 2011,72956,134214,134214.0,0.0,0
198924,197468,4350,193118,1456,62716,0,62716,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:36 CEST 2011,63970,127892,127892.0,0.0,0
381876,379313,7835,371478,2563,93903,0,93903,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:48 CEST 2011,75576,123037,123037.0,0.0,0
209088,207397,4785,202612,1691,14202,0,14202,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:38 CEST 2011,65358,134189,134189.0,0.0,0
202191,201158,4078,197080,1033,73773,0,73773,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:35 CEST 2011,62174,139363,139363.0,0.0,0
197472,196289,3492,192797,1183,75914,0,75914,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:35 CEST 2011,62593,131699,131699.0,0.0,0
216348,214847,4275,210572,1501,67130,0,67130,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:39 CEST 2011,66494,132513,132513.0,0.0,0
199287,198165,3436,194729,1122,83618,0,83618,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:36 CEST 2011,63492,131438,131438.0,0.0,0
209451,207922,3518,204404,1529,66092,0,66092,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:36 CEST 2011,63455,130945,130945.0,0.0,0
209814,208453,4972,203481,1361,66856,0,66856,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:38 CEST 2011,65943,129454,129454.0,0.0,0
197109,195722,3505,192217,1387,68361,0,68361,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:33 CEST 2011,60875,134314,134314.0,0.0,0
197472,196406,4163,192243,1066,59472,0,59472,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:32 CEST 2011,59373,129405,129405.0,0.0,0
206547,205366,4393,200973,1181,81790,0,81790,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:38 CEST 2011,65816,130419,130419.0,0.0,0
250107,248340,5366,242974,1767,88163,0,88163,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:43 CEST 2011,70284,124867,124867.0,0.0,0
335412,333601,6194,327407,1811,128953,0,128953,Sat Jun 25 14:40:32 CEST 2011,Sat Jun 25 14:41:47 CEST 2011,74121,123010,123010.0,0.0,0
