neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
244629,242950,4184,238766,1679,19244,0,19244,Sat Jun 25 15:16:54 CEST 2011,Sat Jun 25 15:18:23 CEST 2011,88608,136552,136552.0,0.0,0
154308,153251,2387,150864,1057,12926,0,12926,Sat Jun 25 15:16:54 CEST 2011,Sat Jun 25 15:18:05 CEST 2011,70938,138088,138088.0,0.0,0
222684,221295,3945,217350,1389,17466,0,17466,Sat Jun 25 15:16:54 CEST 2011,Sat Jun 25 15:18:18 CEST 2011,83709,135345,135345.0,0.0,0
138138,136715,2176,134539,1423,12072,0,12072,Sat Jun 25 15:16:54 CEST 2011,Sat Jun 25 15:17:58 CEST 2011,63296,133371,133371.0,0.0,0
130053,129105,2124,126981,948,11185,0,11185,Sat Jun 25 15:16:54 CEST 2011,Sat Jun 25 15:17:50 CEST 2011,55781,136682,136682.0,0.0,0
272349,270293,4671,265622,2056,20774,0,20774,Sat Jun 25 15:16:54 CEST 2011,Sat Jun 25 15:18:23 CEST 2011,88408,137746,137746.0,0.0,0
207207,205927,3387,202540,1280,17991,0,17991,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:18 CEST 2011,83340,136154,136154.0,0.0,0
140679,139851,2414,137437,828,10886,0,10886,Sat Jun 25 15:16:54 CEST 2011,Sat Jun 25 15:18:01 CEST 2011,66524,137254,137254.0,0.0,0
208131,206645,3640,203005,1486,18684,0,18684,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:21 CEST 2011,86559,134040,134040.0,0.0,0
195888,194663,3344,191319,1225,20489,0,20489,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:17 CEST 2011,82333,137040,137040.0,0.0,0
243705,241916,4231,237685,1789,17104,0,17104,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:19 CEST 2011,84578,134482,134482.0,0.0,0
155463,154369,2690,151679,1094,12000,0,12000,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:03 CEST 2011,68045,135623,135623.0,0.0,0
229152,227734,4175,223559,1418,20243,0,20243,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:23 CEST 2011,87797,136662,136662.0,0.0,0
287364,285375,5651,279724,1989,25208,0,25208,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:27 CEST 2011,91309,138131,138131.0,0.0,0
342342,339351,7091,332260,2991,28991,0,28991,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:28 CEST 2011,92918,134806,134806.0,0.0,0
158928,157920,4774,153146,1008,12678,0,12678,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:20 CEST 2011,84322,133611,133611.0,0.0,0
139755,138750,2378,136372,1005,10838,0,10838,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:03 CEST 2011,68029,134660,134660.0,0.0,0
192885,190807,3161,187646,2078,13204,0,13204,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:13 CEST 2011,77481,137160,137160.0,0.0,0
195195,193621,3777,189844,1574,16253,0,16253,Sat Jun 25 15:16:56 CEST 2011,Sat Jun 25 15:18:16 CEST 2011,80579,140350,140350.0,0.0,0
227535,225990,4872,221118,1545,16954,0,16954,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:23 CEST 2011,87494,134783,134783.0,0.0,0
181566,180309,4806,175503,1257,16556,0,16556,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:19 CEST 2011,83876,136293,136293.0,0.0,0
165165,163974,2478,161496,1191,19981,0,19981,Sat Jun 25 15:16:55 CEST 2011,Sat Jun 25 15:18:03 CEST 2011,68206,137771,137771.0,0.0,0
