neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
260820,254506,1395,253111,6314,24876,0,24876,Fri Jun 24 18:41:01 CEST 2011,Fri Jun 24 18:41:20 CEST 2011,19772,45541,45541.0,0.0,0
260820,254506,1391,253115,6314,24876,0,24876,Fri Jun 24 18:41:01 CEST 2011,Fri Jun 24 18:41:20 CEST 2011,19793,45541,45541.0,0.0,0
255990,252058,1327,250731,3932,34580,0,34580,Fri Jun 24 18:41:01 CEST 2011,Fri Jun 24 18:41:20 CEST 2011,18848,43414,43414.0,0.0,0
655914,641260,3345,637915,14654,92633,0,92633,Fri Jun 24 18:41:01 CEST 2011,Fri Jun 24 18:41:31 CEST 2011,30407,42959,42959.0,0.0,0
768936,750765,3808,746957,18171,83968,0,83968,Fri Jun 24 18:41:01 CEST 2011,Fri Jun 24 18:41:33 CEST 2011,32049,43185,43185.0,0.0,0
297528,290079,1529,288550,7449,22715,0,22715,Fri Jun 24 18:41:01 CEST 2011,Fri Jun 24 18:41:22 CEST 2011,21097,44753,44753.0,0.0,0
260820,254506,1391,253115,6314,24876,0,24876,Fri Jun 24 18:41:01 CEST 2011,Fri Jun 24 18:41:20 CEST 2011,19669,45541,45541.0,0.0,0
260820,256779,1338,255441,4041,35382,0,35382,Fri Jun 24 18:41:01 CEST 2011,Fri Jun 24 18:41:20 CEST 2011,18774,43039,43039.0,0.0,0
514878,507187,2584,504603,7691,76722,0,76722,Fri Jun 24 18:41:01 CEST 2011,Fri Jun 24 18:41:28 CEST 2011,27121,42771,42771.0,0.0,0
514878,507187,2584,504603,7691,76722,0,76722,Fri Jun 24 18:41:01 CEST 2011,Fri Jun 24 18:41:28 CEST 2011,27134,42771,42771.0,0.0,0
