neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
112710,112710,1440,111270,0,30802,0,30802,Fri Jun 24 18:23:27 CEST 2011,Fri Jun 24 18:23:30 CEST 2011,3431,24731,24731.0,0.0,0
110760,110760,2259,108501,0,32117,0,32117,Fri Jun 24 18:23:27 CEST 2011,Fri Jun 24 18:23:30 CEST 2011,3193,24917,24917.0,0.0,0
112710,112710,1440,111270,0,30802,0,30802,Fri Jun 24 18:23:27 CEST 2011,Fri Jun 24 18:23:31 CEST 2011,3353,24731,24731.0,0.0,0
110370,110370,1425,108945,0,20128,0,20128,Fri Jun 24 18:23:27 CEST 2011,Fri Jun 24 18:23:31 CEST 2011,3283,25792,25792.0,0.0,0
113490,113490,1608,111882,0,42190,0,42190,Fri Jun 24 18:23:27 CEST 2011,Fri Jun 24 18:23:31 CEST 2011,3285,24997,24997.0,0.0,0
113490,113490,1608,111882,0,42190,0,42190,Fri Jun 24 18:23:27 CEST 2011,Fri Jun 24 18:23:31 CEST 2011,3222,24997,24997.0,0.0,0
106080,106080,1344,104736,0,26798,0,26798,Fri Jun 24 18:23:27 CEST 2011,Fri Jun 24 18:23:31 CEST 2011,3195,24691,24691.0,0.0,0
106080,106080,1344,104736,0,26798,0,26798,Fri Jun 24 18:23:27 CEST 2011,Fri Jun 24 18:23:31 CEST 2011,3132,24691,24691.0,0.0,0
115830,115830,1204,114626,0,26746,0,26746,Fri Jun 24 18:23:27 CEST 2011,Fri Jun 24 18:23:31 CEST 2011,3136,25266,25266.0,0.0,0
106080,106080,1344,104736,0,26798,0,26798,Fri Jun 24 18:23:27 CEST 2011,Fri Jun 24 18:23:31 CEST 2011,3121,24691,24691.0,0.0,0
