neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
1194846,1183107,3008,1180099,11739,74944,0,74944,Sat Jun 25 21:46:23 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,300000,62856,62856.0,0.0,0
1238043,1223605,3517,1220088,14438,82732,0,82732,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299978,64382,64382.0,0.0,0
1213253,1200845,3663,1197182,12408,72647,0,72647,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299943,68694,68694.0,0.0,0
1035504,1025907,2956,1022951,9597,54058,0,54058,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:00 CEST 2011,276082,69249,69249.0,0.0,0
1235699,1228356,3498,1224858,7343,90242,0,90242,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299897,66690,66690.0,0.0,0
1037340,1029884,2940,1026944,7456,74088,0,74088,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:53 CEST 2011,269614,67825,67825.0,0.0,0
1028160,1017291,2639,1014652,10869,49624,0,49624,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:57 CEST 2011,273740,67283,67283.0,0.0,0
1022652,1014310,2992,1011318,8342,62167,0,62167,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:53 CEST 2011,269301,65781,65781.0,0.0,0
1187859,1177725,3175,1174550,10134,65463,0,65463,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299767,68871,68871.0,0.0,0
984096,969902,2542,967360,14194,48978,0,48978,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:48 CEST 2011,264618,68549,68549.0,0.0,0
1211268,1196865,3347,1193518,14403,83267,0,83267,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299714,68369,68369.0,0.0,0
1022652,1014310,2992,1011318,8342,62167,0,62167,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:51 CEST 2011,267060,65781,65781.0,0.0,0
1186707,1174090,3348,1170742,12617,81189,0,81189,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299693,69818,69818.0,0.0,0
962064,952399,2786,949613,9665,61747,0,61747,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:50 CEST 2011,266012,65763,65763.0,0.0,0
1063044,1052762,2878,1049884,10282,65165,0,65165,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:59 CEST 2011,275271,69312,69312.0,0.0,0
1186432,1171228,3132,1168096,15204,64034,0,64034,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299528,66427,66427.0,0.0,0
1037340,1025923,3072,1022851,11417,47529,0,47529,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:00 CEST 2011,275888,69362,69362.0,0.0,0
1130976,1118822,3160,1115662,12154,54414,0,54414,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:13 CEST 2011,289413,67604,67604.0,0.0,0
1185263,1171227,3191,1168036,14036,87644,0,87644,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299414,65684,65684.0,0.0,0
1187176,1177893,3372,1174521,9283,69140,0,69140,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299400,67762,67762.0,0.0,0
962064,952814,2544,950270,9250,63225,0,63225,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:37 CEST 2011,252921,68922,68922.0,0.0,0
1199882,1187244,3366,1183878,12638,72339,0,72339,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299430,67742,67742.0,0.0,0
1205974,1195440,3402,1192038,10534,89277,0,89277,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299448,70824,70824.0,0.0,0
1227326,1215569,3534,1212035,11757,72065,0,72065,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299438,66134,66134.0,0.0,0
1223629,1211094,3687,1207407,12535,73565,0,73565,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299470,68694,68694.0,0.0,0
1225287,1212762,3333,1209429,12525,96736,0,96736,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299459,67842,67842.0,0.0,0
960228,952078,2483,949595,8150,55430,0,55430,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:36 CEST 2011,251678,68097,68097.0,0.0,0
1189148,1175629,3495,1172134,13519,67995,0,67995,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299469,67770,67770.0,0.0,0
1013472,1005797,2536,1003261,7675,54823,0,54823,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:50 CEST 2011,265914,64470,64470.0,0.0,0
973080,959564,2748,956816,13516,48729,0,48729,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:50:40 CEST 2011,255849,68936,68936.0,0.0,0
1191074,1174653,3303,1171350,16421,66246,0,66246,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299138,68912,68912.0,0.0,0
1280099,1272363,3611,1268752,7736,91063,0,91063,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299146,66690,66690.0,0.0,0
1195713,1181478,3259,1178219,14235,66713,0,66713,Sat Jun 25 21:46:25 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,298880,64937,64937.0,0.0,0
1187321,1176569,3336,1173233,10752,75532,0,75532,Sat Jun 25 21:46:25 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,298870,66304,66304.0,0.0,0
1175490,1160484,3259,1157225,15006,77211,0,77211,Sat Jun 25 21:46:24 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,299115,66388,66388.0,0.0,0
1206096,1192047,3439,1188608,14049,78117,0,78117,Sat Jun 25 21:46:25 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,298901,64382,64382.0,0.0,0
1218926,1204770,3472,1201298,14156,79263,0,79263,Sat Jun 25 21:46:25 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,298836,64382,64382.0,0.0,0
1037340,1029884,2940,1026944,7456,74088,0,74088,Sat Jun 25 21:46:25 CEST 2011,Sat Jun 25 21:50:56 CEST 2011,270905,67825,67825.0,0.0,0
1211528,1199162,3371,1195791,12366,76720,0,76720,Sat Jun 25 21:46:25 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,298860,68579,68579.0,0.0,0
1199546,1185283,3267,1182016,14263,67019,0,67019,Sat Jun 25 21:46:25 CEST 2011,Sat Jun 25 21:51:23 CEST 2011,298846,64937,64937.0,0.0,0
