neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
120960,118919,866,118053,2041,30764,0,30764,Fri Jun 24 19:19:43 CEST 2011,Fri Jun 24 19:19:47 CEST 2011,4280,44263,44263.0,0.0,0
68670,66918,415,66503,1752,14688,0,14688,Fri Jun 24 19:19:43 CEST 2011,Fri Jun 24 19:19:47 CEST 2011,3713,44700,44700.0,0.0,0
100800,98310,595,97715,2490,24461,0,24461,Fri Jun 24 19:19:43 CEST 2011,Fri Jun 24 19:19:47 CEST 2011,4111,44183,44183.0,0.0,0
60480,59165,353,58812,1315,11529,0,11529,Fri Jun 24 19:19:43 CEST 2011,Fri Jun 24 19:19:46 CEST 2011,3323,46734,46734.0,0.0,0
59640,58132,335,57797,1508,13371,0,13371,Fri Jun 24 19:19:43 CEST 2011,Fri Jun 24 19:19:46 CEST 2011,3399,45115,45115.0,0.0,0
95760,94165,620,93545,1595,25556,0,25556,Fri Jun 24 19:19:43 CEST 2011,Fri Jun 24 19:19:47 CEST 2011,3935,43957,43957.0,0.0,0
65310,63607,378,63229,1703,25499,0,25499,Fri Jun 24 19:19:43 CEST 2011,Fri Jun 24 19:19:47 CEST 2011,3639,44609,44609.0,0.0,0
67830,66364,430,65934,1466,15045,0,15045,Fri Jun 24 19:19:43 CEST 2011,Fri Jun 24 19:19:46 CEST 2011,3493,45302,45302.0,0.0,0
75810,74332,493,73839,1478,20171,0,20171,Fri Jun 24 19:19:43 CEST 2011,Fri Jun 24 19:19:47 CEST 2011,3677,44345,44345.0,0.0,0
55440,53982,295,53687,1458,11882,0,11882,Fri Jun 24 19:19:43 CEST 2011,Fri Jun 24 19:19:46 CEST 2011,3169,46881,46881.0,0.0,0
