neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
149370,142528,1855,140673,6842,20720,0,20720,Fri Jun 24 18:33:09 CEST 2011,Fri Jun 24 18:34:11 CEST 2011,61364,24073,24073.0,0.0,0
265980,254314,3305,251009,11666,57020,0,57020,Fri Jun 24 18:33:09 CEST 2011,Fri Jun 24 18:34:18 CEST 2011,69042,24579,24579.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:33:09 CEST 2011,Fri Jun 24 18:33:47 CEST 2011,37279,24922,24922.0,0.0,0
171990,164839,2116,162723,7151,29129,0,29129,Fri Jun 24 18:33:09 CEST 2011,Fri Jun 24 18:34:08 CEST 2011,58956,24691,24691.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:33:53 CEST 2011,43622,24922,24922.0,0.0,0
127140,122257,1643,120614,4883,19708,0,19708,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:01 CEST 2011,51296,24553,24553.0,0.0,0
165750,159362,2173,157189,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:05 CEST 2011,55228,24606,24606.0,0.0,0
171990,164839,2116,162723,7151,29129,0,29129,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:11 CEST 2011,61499,24691,24691.0,0.0,0
165750,159362,2174,157188,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:08 CEST 2011,58461,24606,24606.0,0.0,0
165750,159362,2174,157188,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:08 CEST 2011,58420,24606,24606.0,0.0,0
243360,233059,2920,230139,10301,40068,0,40068,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:18 CEST 2011,67983,24073,24073.0,0.0,0
165750,159362,2174,157188,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:10 CEST 2011,59887,24606,24606.0,0.0,0
165750,159362,2173,157189,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:09 CEST 2011,59254,24606,24606.0,0.0,0
135720,130176,1729,128447,5544,22856,0,22856,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:33:58 CEST 2011,47833,24716,24716.0,0.0,0
243360,233059,2920,230139,10301,40068,0,40068,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:17 CEST 2011,67176,24073,24073.0,0.0,0
301470,288739,3607,285132,12731,52095,0,52095,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:20 CEST 2011,70375,24073,24073.0,0.0,0
124410,118148,1619,116529,6262,15121,0,15121,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:00 CEST 2011,50195,24691,24691.0,0.0,0
127140,122257,1643,120614,4883,19708,0,19708,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:01 CEST 2011,50810,24553,24553.0,0.0,0
149370,142528,1855,140673,6842,20720,0,20720,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:08 CEST 2011,58213,24073,24073.0,0.0,0
301470,288739,3607,285132,12731,52095,0,52095,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:21 CEST 2011,70847,24073,24073.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:33:58 CEST 2011,48413,24922,24922.0,0.0,0
301470,288739,3607,285132,12731,52095,0,52095,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:21 CEST 2011,70827,24073,24073.0,0.0,0
135720,130176,1729,128447,5544,22856,0,22856,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:02 CEST 2011,51611,24716,24716.0,0.0,0
243360,233059,2920,230139,10301,40068,0,40068,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:18 CEST 2011,67740,24073,24073.0,0.0,0
111150,107023,1432,105591,4127,16499,0,16499,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:33:51 CEST 2011,41394,24757,24757.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:33:55 CEST 2011,45599,24922,24922.0,0.0,0
148980,142141,1843,140298,6839,20720,0,20720,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:07 CEST 2011,56800,24073,24073.0,0.0,0
301470,288739,3607,285132,12731,52095,0,52095,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:20 CEST 2011,70354,24073,24073.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:33:51 CEST 2011,41208,24922,24922.0,0.0,0
135720,130176,1729,128447,5544,22856,0,22856,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:05 CEST 2011,55481,24716,24716.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:01 CEST 2011,51420,24922,24922.0,0.0,0
301470,288739,3607,285132,12731,52095,0,52095,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:21 CEST 2011,70795,24073,24073.0,0.0,0
149370,142528,1855,140673,6842,20720,0,20720,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:09 CEST 2011,59674,24073,24073.0,0.0,0
171990,164839,2116,162723,7151,29129,0,29129,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:10 CEST 2011,59778,24691,24691.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:33:57 CEST 2011,47201,24922,24922.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:33:56 CEST 2011,45753,24922,24922.0,0.0,0
165750,159362,2174,157188,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:07 CEST 2011,56804,24606,24606.0,0.0,0
165750,159362,2174,157188,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:12 CEST 2011,61318,24606,24606.0,0.0,0
301470,288739,3607,285132,12731,52095,0,52095,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:20 CEST 2011,70369,24073,24073.0,0.0,0
165750,159362,2173,157189,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:11 CEST 2011,60260,24606,24606.0,0.0,0
149370,142528,1855,140673,6842,20720,0,20720,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:08 CEST 2011,57237,24073,24073.0,0.0,0
165750,159362,2173,157189,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:08 CEST 2011,57629,24606,24606.0,0.0,0
165750,159362,2173,157189,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:09 CEST 2011,58073,24606,24606.0,0.0,0
301470,288739,3607,285132,12731,52095,0,52095,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:21 CEST 2011,70430,24073,24073.0,0.0,0
171600,164444,2112,162332,7156,29129,0,29129,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:12 CEST 2011,61455,24691,24691.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:33:11 CEST 2011,Fri Jun 24 18:33:55 CEST 2011,43741,24922,24922.0,0.0,0
165750,159362,2174,157188,6388,26797,0,26797,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:11 CEST 2011,60647,24606,24606.0,0.0,0
171990,164839,2116,162723,7151,29129,0,29129,Fri Jun 24 18:33:10 CEST 2011,Fri Jun 24 18:34:12 CEST 2011,61152,24691,24691.0,0.0,0
135720,130176,1729,128447,5544,22856,0,22856,Fri Jun 24 18:33:11 CEST 2011,Fri Jun 24 18:34:06 CEST 2011,55096,24716,24716.0,0.0,0
171600,164444,2112,162332,7156,29129,0,29129,Fri Jun 24 18:33:11 CEST 2011,Fri Jun 24 18:34:11 CEST 2011,59962,24691,24691.0,0.0,0
301470,288739,3607,285132,12731,52095,0,52095,Fri Jun 24 18:33:11 CEST 2011,Fri Jun 24 18:34:21 CEST 2011,69873,24073,24073.0,0.0,0
124410,118148,1619,116529,6262,15121,0,15121,Fri Jun 24 18:33:11 CEST 2011,Fri Jun 24 18:34:02 CEST 2011,50920,24691,24691.0,0.0,0
265980,254314,3305,251009,11666,57020,0,57020,Fri Jun 24 18:33:11 CEST 2011,Fri Jun 24 18:34:16 CEST 2011,65388,24579,24579.0,0.0,0
135720,130176,1729,128447,5544,22856,0,22856,Fri Jun 24 18:33:11 CEST 2011,Fri Jun 24 18:34:05 CEST 2011,53717,24716,24716.0,0.0,0
149370,142528,1855,140673,6842,20720,0,20720,Fri Jun 24 18:33:11 CEST 2011,Fri Jun 24 18:34:06 CEST 2011,55271,24073,24073.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:33:11 CEST 2011,Fri Jun 24 18:33:51 CEST 2011,39762,24922,24922.0,0.0,0
301470,288739,3607,285132,12731,52095,0,52095,Fri Jun 24 18:33:12 CEST 2011,Fri Jun 24 18:34:21 CEST 2011,69031,24073,24073.0,0.0,0
