neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
2292246,2280649,3887,2276762,11597,194435,0,194435,Sat Jun 25 04:17:59 CEST 2011,Sat Jun 25 04:38:33 CEST 2011,1233560,132007,132007.0,0.0,0
2972178,2951038,5399,2945639,21140,326160,0,326160,Sat Jun 25 04:17:59 CEST 2011,Sat Jun 25 04:41:02 CEST 2011,1382690,127154,127154.0,0.0,0
1777248,1765165,2895,1762270,12083,118779,0,118779,Sat Jun 25 04:17:59 CEST 2011,Sat Jun 25 04:35:35 CEST 2011,1055795,131928,131928.0,0.0,0
4278186,4249529,6909,4242620,28657,341067,0,341067,Sat Jun 25 04:17:59 CEST 2011,Sat Jun 25 04:42:42 CEST 2011,1482320,131741,131741.0,0.0,0
1874862,1861483,3311,1858172,13379,142425,0,142425,Sat Jun 25 04:17:59 CEST 2011,Sat Jun 25 04:36:13 CEST 2011,1093448,130010,130010.0,0.0,0
1817640,1804170,2946,1801224,13470,122556,0,122556,Sat Jun 25 04:17:59 CEST 2011,Sat Jun 25 04:35:44 CEST 2011,1064890,128875,128875.0,0.0,0
4534002,4499027,7390,4491637,34975,312194,0,312194,Sat Jun 25 04:17:59 CEST 2011,Sat Jun 25 04:43:01 CEST 2011,1501544,127655,127655.0,0.0,0
2346102,2331433,3544,2327889,14669,290587,0,290587,Sat Jun 25 04:17:59 CEST 2011,Sat Jun 25 04:38:33 CEST 2011,1233922,128010,128010.0,0.0,0
1763784,1744369,2872,1741497,19415,86931,0,86931,Sat Jun 25 04:17:59 CEST 2011,Sat Jun 25 04:35:28 CEST 2011,1048723,130818,130818.0,0.0,0
2278782,2265012,3607,2261405,13770,153028,0,153028,Sat Jun 25 04:18:00 CEST 2011,Sat Jun 25 04:38:30 CEST 2011,1229540,125536,125536.0,0.0,0
1821006,1806795,3069,1803726,14211,139900,0,139900,Sat Jun 25 04:18:00 CEST 2011,Sat Jun 25 04:35:58 CEST 2011,1077539,129870,129870.0,0.0,0
5782788,5738662,8393,5730269,44126,417857,0,417857,Sat Jun 25 04:18:00 CEST 2011,Sat Jun 25 04:43:22 CEST 2011,1521625,123153,123153.0,0.0,0
3120282,3087099,5176,3081923,33183,235170,0,235170,Sat Jun 25 04:18:00 CEST 2011,Sat Jun 25 04:41:27 CEST 2011,1407155,125397,125397.0,0.0,0
2655774,2626174,4377,2621797,29600,113359,0,113359,Sat Jun 25 04:18:00 CEST 2011,Sat Jun 25 04:39:55 CEST 2011,1314751,132088,132088.0,0.0,0
1760418,1740751,3071,1737680,19667,98413,0,98413,Sat Jun 25 04:18:00 CEST 2011,Sat Jun 25 04:35:13 CEST 2011,1032840,129751,129751.0,0.0,0
