neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
303576,301170,1886,299284,2406,39286,0,39286,Fri Jun 24 19:21:30 CEST 2011,Fri Jun 24 19:21:46 CEST 2011,15806,44397,44397.0,0.0,0
222040,220438,1517,218921,1602,27430,0,27430,Fri Jun 24 19:21:30 CEST 2011,Fri Jun 24 19:21:44 CEST 2011,13529,44926,44926.0,0.0,0
287560,285326,1697,283629,2234,32182,0,32182,Fri Jun 24 19:21:30 CEST 2011,Fri Jun 24 19:21:46 CEST 2011,15878,44475,44475.0,0.0,0
266448,264688,1809,262879,1760,34790,0,34790,Fri Jun 24 19:21:30 CEST 2011,Fri Jun 24 19:21:46 CEST 2011,15706,44468,44468.0,0.0,0
257712,255924,1508,254416,1788,33056,0,33056,Fri Jun 24 19:21:30 CEST 2011,Fri Jun 24 19:21:44 CEST 2011,14357,43907,43907.0,0.0,0
229320,227770,1412,226358,1550,39666,0,39666,Fri Jun 24 19:21:30 CEST 2011,Fri Jun 24 19:21:44 CEST 2011,13725,44959,44959.0,0.0,0
229320,227770,1412,226358,1550,39666,0,39666,Fri Jun 24 19:21:30 CEST 2011,Fri Jun 24 19:21:44 CEST 2011,13637,44959,44959.0,0.0,0
572208,567896,3337,564559,4312,73230,0,73230,Fri Jun 24 19:21:30 CEST 2011,Fri Jun 24 19:21:49 CEST 2011,18723,43783,43783.0,0.0,0
279552,277370,1544,275826,2182,45348,0,45348,Fri Jun 24 19:21:30 CEST 2011,Fri Jun 24 19:21:45 CEST 2011,15077,44933,44933.0,0.0,0
287560,285444,1872,283572,2116,37978,0,37978,Fri Jun 24 19:21:30 CEST 2011,Fri Jun 24 19:21:46 CEST 2011,15985,44281,44281.0,0.0,0
