neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
65610,61818,804,61014,3792,18919,0,18919,Fri Jun 24 18:15:37 CEST 2011,Fri Jun 24 18:15:39 CEST 2011,2093,25938,25938.0,0.0,0
44550,42042,567,41475,2508,11186,0,11186,Fri Jun 24 18:15:37 CEST 2011,Fri Jun 24 18:15:39 CEST 2011,1862,26103,26103.0,0.0,0
36360,34372,456,33916,1988,9504,0,9504,Fri Jun 24 18:15:37 CEST 2011,Fri Jun 24 18:15:39 CEST 2011,1670,26325,26325.0,0.0,0
54540,51592,676,50916,2948,14694,0,14694,Fri Jun 24 18:15:37 CEST 2011,Fri Jun 24 18:15:39 CEST 2011,1995,25729,25729.0,0.0,0
41310,38939,509,38430,2371,12008,0,12008,Fri Jun 24 18:15:37 CEST 2011,Fri Jun 24 18:15:39 CEST 2011,1745,25160,25160.0,0.0,0
65610,61818,804,61014,3792,18919,0,18919,Fri Jun 24 18:15:37 CEST 2011,Fri Jun 24 18:15:39 CEST 2011,2023,25938,25938.0,0.0,0
36360,34372,456,33916,1988,9504,0,9504,Fri Jun 24 18:15:37 CEST 2011,Fri Jun 24 18:15:39 CEST 2011,1640,26325,26325.0,0.0,0
28980,27371,366,27005,1609,7519,0,7519,Fri Jun 24 18:15:38 CEST 2011,Fri Jun 24 18:15:39 CEST 2011,1362,26023,26023.0,0.0,0
46170,43708,587,43121,2462,15122,0,15122,Fri Jun 24 18:15:38 CEST 2011,Fri Jun 24 18:15:39 CEST 2011,1712,25378,25378.0,0.0,0
29160,27367,352,27015,1793,7447,0,7447,Fri Jun 24 18:15:38 CEST 2011,Fri Jun 24 18:15:39 CEST 2011,1275,25399,25399.0,0.0,0
