neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
260820,254506,1391,253115,6314,24876,0,24876,Fri Jun 24 18:46:52 CEST 2011,Fri Jun 24 18:47:15 CEST 2011,23050,45541,45541.0,0.0,0
408618,398611,2147,396464,10007,39113,0,39113,Fri Jun 24 18:46:52 CEST 2011,Fri Jun 24 18:47:23 CEST 2011,31001,44668,44668.0,0.0,0
255990,252058,1327,250731,3932,34580,0,34580,Fri Jun 24 18:46:52 CEST 2011,Fri Jun 24 18:47:14 CEST 2011,22553,43414,43414.0,0.0,0
514878,507138,2591,504547,7740,76752,0,76752,Fri Jun 24 18:46:52 CEST 2011,Fri Jun 24 18:47:27 CEST 2011,35089,42771,42771.0,0.0,0
291732,285651,1558,284093,6081,26830,0,26830,Fri Jun 24 18:46:52 CEST 2011,Fri Jun 24 18:47:17 CEST 2011,25014,44838,44838.0,0.0,0
578634,568790,2996,565794,9844,62380,0,62380,Fri Jun 24 18:46:52 CEST 2011,Fri Jun 24 18:47:29 CEST 2011,37144,45082,45082.0,0.0,0
610512,595000,2966,592034,15512,71333,0,71333,Fri Jun 24 18:46:52 CEST 2011,Fri Jun 24 18:47:31 CEST 2011,38566,44021,44021.0,0.0,0
653982,641870,3565,638305,12112,98869,0,98869,Fri Jun 24 18:46:52 CEST 2011,Fri Jun 24 18:47:31 CEST 2011,39047,43500,43500.0,0.0,0
259854,255183,1359,253824,4671,34591,0,34591,Fri Jun 24 18:46:52 CEST 2011,Fri Jun 24 18:47:15 CEST 2011,22871,43707,43707.0,0.0,0
257922,253087,1292,251795,4835,30667,0,30667,Fri Jun 24 18:46:52 CEST 2011,Fri Jun 24 18:47:15 CEST 2011,22406,44443,44443.0,0.0,0
