neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
168870,162385,2007,160378,6485,30354,0,30354,Fri Jun 24 18:24:22 CEST 2011,Fri Jun 24 18:24:31 CEST 2011,9165,24073,24073.0,0.0,0
208650,199900,2547,197353,8750,38453,0,38453,Fri Jun 24 18:24:22 CEST 2011,Fri Jun 24 18:24:32 CEST 2011,9895,24122,24122.0,0.0,0
171990,165436,2154,163282,6554,30341,0,30341,Fri Jun 24 18:24:22 CEST 2011,Fri Jun 24 18:24:32 CEST 2011,9186,24691,24691.0,0.0,0
111150,107023,1432,105591,4127,16499,0,16499,Fri Jun 24 18:24:22 CEST 2011,Fri Jun 24 18:24:29 CEST 2011,7048,24757,24757.0,0.0,0
124410,118443,1620,116823,5967,14461,0,14461,Fri Jun 24 18:24:22 CEST 2011,Fri Jun 24 18:24:30 CEST 2011,7722,24691,24691.0,0.0,0
165750,159496,2150,157346,6254,27748,0,27748,Fri Jun 24 18:24:22 CEST 2011,Fri Jun 24 18:24:32 CEST 2011,9207,24606,24606.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:24:22 CEST 2011,Fri Jun 24 18:24:30 CEST 2011,7231,24922,24922.0,0.0,0
128700,122577,1716,120861,6123,21513,0,21513,Fri Jun 24 18:24:22 CEST 2011,Fri Jun 24 18:24:30 CEST 2011,7767,24073,24073.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:24:22 CEST 2011,Fri Jun 24 18:24:30 CEST 2011,7170,24922,24922.0,0.0,0
266760,255580,3234,252346,11180,50480,0,50480,Fri Jun 24 18:24:22 CEST 2011,Fri Jun 24 18:24:33 CEST 2011,10187,24122,24122.0,0.0,0
