neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
192600,184861,2663,182198,7739,27339,0,27339,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:44 CEST 2011,23879,24757,24757.0,0.0,0
601920,573642,7930,565712,28278,103084,0,103084,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:57 CEST 2011,36637,24073,24073.0,0.0,0
241560,230859,3350,227509,10701,38739,0,38739,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:50 CEST 2011,30532,24700,24700.0,0.0,0
243000,232325,3389,228936,10675,38973,0,38973,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:50 CEST 2011,29774,24606,24606.0,0.0,0
227880,216551,3090,213461,11329,32766,0,32766,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:49 CEST 2011,28781,24073,24073.0,0.0,0
314640,299912,4155,295757,14728,50820,0,50820,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:52 CEST 2011,32373,24073,24073.0,0.0,0
245880,235508,3276,232232,10372,43732,0,43732,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:50 CEST 2011,30241,24073,24073.0,0.0,0
241560,230859,3350,227509,10701,38739,0,38739,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:50 CEST 2011,29564,24700,24700.0,0.0,0
243000,232325,3390,228935,10675,38973,0,38973,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:50 CEST 2011,29741,24606,24606.0,0.0,0
192600,184861,2663,182198,7739,27339,0,27339,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:44 CEST 2011,24179,24757,24757.0,0.0,0
207360,198176,2843,195333,9184,31934,0,31934,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:48 CEST 2011,27561,24553,24553.0,0.0,0
360000,338010,4874,333136,21990,89605,0,89605,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:54 CEST 2011,34383,24073,24073.0,0.0,0
241560,230859,3350,227509,10701,38739,0,38739,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:51 CEST 2011,30713,24700,24700.0,0.0,0
243000,232325,3390,228935,10675,38973,0,38973,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:50 CEST 2011,30129,24606,24606.0,0.0,0
368280,351144,4842,346302,17136,61959,0,61959,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:54 CEST 2011,34204,24073,24073.0,0.0,0
368280,351144,4842,346302,17136,61959,0,61959,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:55 CEST 2011,34490,24073,24073.0,0.0,0
227520,216192,3078,213114,11328,32766,0,32766,Sat Jun 25 20:39:20 CEST 2011,Sat Jun 25 20:39:50 CEST 2011,29545,24073,24073.0,0.0,0
