neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
171990,164839,2116,162723,7151,29129,0,29129,Fri Jun 24 18:23:18 CEST 2011,Fri Jun 24 18:23:26 CEST 2011,7626,24691,24691.0,0.0,0
171990,164839,2116,162723,7151,29129,0,29129,Fri Jun 24 18:23:18 CEST 2011,Fri Jun 24 18:23:26 CEST 2011,7703,24691,24691.0,0.0,0
243360,233059,2920,230139,10301,40068,0,40068,Fri Jun 24 18:23:18 CEST 2011,Fri Jun 24 18:23:27 CEST 2011,8602,24073,24073.0,0.0,0
171990,164839,2116,162723,7151,29129,0,29129,Fri Jun 24 18:23:18 CEST 2011,Fri Jun 24 18:23:26 CEST 2011,7943,24691,24691.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:23:18 CEST 2011,Fri Jun 24 18:23:24 CEST 2011,5999,24922,24922.0,0.0,0
111150,107023,1432,105591,4127,16499,0,16499,Fri Jun 24 18:23:18 CEST 2011,Fri Jun 24 18:23:24 CEST 2011,5620,24757,24757.0,0.0,0
114660,109826,1435,108391,4834,15568,0,15568,Fri Jun 24 18:23:18 CEST 2011,Fri Jun 24 18:23:24 CEST 2011,6086,24922,24922.0,0.0,0
165750,159362,2174,157188,6388,26797,0,26797,Fri Jun 24 18:23:18 CEST 2011,Fri Jun 24 18:23:26 CEST 2011,7640,24606,24606.0,0.0,0
265980,254314,3305,251009,11666,57020,0,57020,Fri Jun 24 18:23:18 CEST 2011,Fri Jun 24 18:23:27 CEST 2011,8656,24579,24579.0,0.0,0
111150,107023,1432,105591,4127,16499,0,16499,Fri Jun 24 18:23:18 CEST 2011,Fri Jun 24 18:23:24 CEST 2011,5987,24757,24757.0,0.0,0
