neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
466578,458413,2371,456042,8165,75385,0,75385,Fri Jun 24 19:13:32 CEST 2011,Fri Jun 24 19:13:49 CEST 2011,16980,42771,42771.0,0.0,0
212520,207749,1141,206608,4771,13945,0,13945,Fri Jun 24 19:13:32 CEST 2011,Fri Jun 24 19:13:46 CEST 2011,14633,45541,45541.0,0.0,0
212520,207741,1144,206597,4779,13945,0,13945,Fri Jun 24 19:13:32 CEST 2011,Fri Jun 24 19:13:46 CEST 2011,14612,45541,45541.0,0.0,0
243432,238282,1281,237001,5150,24005,0,24005,Fri Jun 24 19:13:32 CEST 2011,Fri Jun 24 19:13:47 CEST 2011,15047,44838,44838.0,0.0,0
219282,213882,1053,212829,5400,28412,0,28412,Fri Jun 24 19:13:32 CEST 2011,Fri Jun 24 19:13:47 CEST 2011,14617,45369,45369.0,0.0,0
213486,207688,1106,206582,5798,9689,0,9689,Fri Jun 24 19:13:32 CEST 2011,Fri Jun 24 19:13:47 CEST 2011,14572,46510,46510.0,0.0,0
212520,209335,1100,208235,3185,29734,0,29734,Fri Jun 24 19:13:32 CEST 2011,Fri Jun 24 19:13:46 CEST 2011,14213,43039,43039.0,0.0,0
205758,202711,1047,201664,3047,30019,0,30019,Fri Jun 24 19:13:32 CEST 2011,Fri Jun 24 19:13:46 CEST 2011,13735,43449,43449.0,0.0,0
271446,265358,1518,263840,6088,53673,0,53673,Fri Jun 24 19:13:32 CEST 2011,Fri Jun 24 19:13:47 CEST 2011,15133,44317,44317.0,0.0,0
209622,205849,1031,204818,3773,24157,0,24157,Fri Jun 24 19:13:32 CEST 2011,Fri Jun 24 19:13:46 CEST 2011,13998,44443,44443.0,0.0,0
