neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
82236,80852,3856,76996,1384,27389,0,27389,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:04 CEST 2011,35595,128796,128796.0,0.0,0
108504,106689,6790,99899,1815,36750,0,36750,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:09 CEST 2011,40250,123365,123365.0,0.0,0
92400,90846,4257,86589,1554,30867,0,30867,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:06 CEST 2011,37422,121687,121687.0,0.0,0
84084,82623,3811,78812,1461,27703,0,27703,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:04 CEST 2011,35380,130810,130810.0,0.0,0
78672,77336,4120,73216,1336,25516,0,25516,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:01 CEST 2011,31921,128523,128523.0,0.0,0
100056,98677,4802,93875,1379,32641,0,32641,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:07 CEST 2011,38343,128587,128587.0,0.0,0
100848,99117,5525,93592,1731,11525,0,11525,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:08 CEST 2011,39691,130836,130836.0,0.0,0
120912,118602,6559,112043,2310,21178,0,21178,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:09 CEST 2011,40586,133857,133857.0,0.0,0
89100,87884,4936,82948,1216,29844,0,29844,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:07 CEST 2011,37870,123605,123605.0,0.0,0
81708,80590,4418,76172,1118,27280,0,27280,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:04 CEST 2011,35211,123605,123605.0,0.0,0
111936,109831,5658,104173,2105,38177,0,38177,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:09 CEST 2011,40085,126028,126028.0,0.0,0
111936,109831,5658,104173,2105,38177,0,38177,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:09 CEST 2011,40653,126028,126028.0,0.0,0
104280,102666,5836,96830,1614,35457,0,35457,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:08 CEST 2011,39433,134045,134045.0,0.0,0
95832,94329,4662,89667,1503,31633,0,31633,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:07 CEST 2011,38196,124151,124151.0,0.0,0
108636,106558,4818,101740,2078,35893,0,35893,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:09 CEST 2011,40108,120981,120981.0,0.0,0
75636,73954,4273,69681,1682,26329,0,26329,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:04 CEST 2011,34150,126128,126128.0,0.0,0
100848,99117,5525,93592,1731,11525,0,11525,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:09 CEST 2011,39564,130836,130836.0,0.0,0
126456,124291,6186,118105,2165,42891,0,42891,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:10 CEST 2011,40620,127351,127351.0,0.0,0
76560,75094,3931,71163,1466,3385,0,3385,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:00 CEST 2011,30687,133863,133863.0,0.0,0
88308,86974,6003,80971,1334,29764,0,29764,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:06 CEST 2011,36559,122682,122682.0,0.0,0
84876,83382,3461,79921,1494,28522,0,28522,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:05 CEST 2011,35703,130052,130052.0,0.0,0
83028,81688,3773,77915,1340,27414,0,27414,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:03 CEST 2011,33878,124738,124738.0,0.0,0
81444,79999,4463,75536,1445,27424,0,27424,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:02 CEST 2011,32825,126291,126291.0,0.0,0
83688,82526,4151,78375,1162,28902,0,28902,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:05 CEST 2011,35919,126569,126569.0,0.0,0
72072,70827,3578,67249,1245,25565,0,25565,Sat Jun 25 15:18:29 CEST 2011,Sat Jun 25 15:19:03 CEST 2011,33433,133143,133143.0,0.0,0
