neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
1783980,1766180,2811,1763369,17800,100857,0,100857,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:22:32 CEST 2011,347230,136298,136298.0,0.0,0
4446486,4406009,7318,4398691,40477,325052,0,325052,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:25:41 CEST 2011,535740,126273,126273.0,0.0,0
2537964,2521067,4192,2516875,16897,197080,0,197080,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:24:05 CEST 2011,440661,127338,127338.0,0.0,0
4022370,3986495,6642,3979853,35875,238220,0,238220,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:25:29 CEST 2011,524509,129896,129896.0,0.0,0
2386494,2364794,3810,2360984,21700,207703,0,207703,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:23:50 CEST 2011,425588,127135,127135.0,0.0,0
1824372,1808443,2786,1805657,15929,101094,0,101094,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:22:46 CEST 2011,360961,131879,131879.0,0.0,0
2874564,2848198,4490,2843708,26366,174508,0,174508,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:24:36 CEST 2011,470586,130038,130038.0,0.0,0
2500938,2479658,3987,2475671,21280,156152,0,156152,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:24:03 CEST 2011,438258,129768,129768.0,0.0,0
1794078,1774424,2550,1771874,19654,84213,0,84213,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:22:48 CEST 2011,362180,132580,132580.0,0.0,0
3423222,3394084,5530,3388554,29138,216589,0,216589,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:25:06 CEST 2011,500867,125849,125849.0,0.0,0
1814274,1801983,3180,1798803,12291,150592,0,150592,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:22:37 CEST 2011,352107,130326,130326.0,0.0,0
3392928,3371394,5573,3365821,21534,261069,0,261069,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:25:04 CEST 2011,498723,129072,129072.0,0.0,0
1847934,1828260,3236,1825024,19674,100499,0,100499,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:22:48 CEST 2011,362484,134056,134056.0,0.0,0
1817640,1803034,2913,1800121,14606,132205,0,132205,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:22:45 CEST 2011,359420,127179,127179.0,0.0,0
2874564,2850855,4726,2846129,23709,185544,0,185544,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:24:37 CEST 2011,471423,131688,131688.0,0.0,0
2356200,2337042,3905,2333137,19158,173984,0,173984,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:23:54 CEST 2011,429123,134307,134307.0,0.0,0
4153644,4133482,7395,4126087,20162,376776,0,376776,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:25:34 CEST 2011,529337,128052,128052.0,0.0,0
2026332,2004673,3140,2001533,21659,108888,0,108888,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:23:11 CEST 2011,385785,128943,128943.0,0.0,0
4534002,4499027,7397,4491630,34975,312194,0,312194,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:25:43 CEST 2011,538324,127655,127655.0,0.0,0
1861398,1844354,3085,1841269,17044,111060,0,111060,Sat Jun 25 03:16:45 CEST 2011,Sat Jun 25 03:22:56 CEST 2011,371195,134781,134781.0,0.0,0
