neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
144585,142300,2032,140268,2285,30997,0,30997,Fri Jun 24 18:15:52 CEST 2011,Fri Jun 24 18:15:57 CEST 2011,5346,24414,24414.0,0.0,0
158445,156064,2491,153573,2381,33452,0,33452,Fri Jun 24 18:15:52 CEST 2011,Fri Jun 24 18:15:57 CEST 2011,5411,24870,24870.0,0.0,0
88200,86376,1896,84480,1824,16486,0,16486,Fri Jun 24 18:15:52 CEST 2011,Fri Jun 24 18:15:56 CEST 2011,4273,24884,24884.0,0.0,0
94500,92936,1400,91536,1564,18818,0,18818,Fri Jun 24 18:15:52 CEST 2011,Fri Jun 24 18:15:56 CEST 2011,4295,25120,25120.0,0.0,0
121905,119534,1691,117843,2371,25614,0,25614,Fri Jun 24 18:15:52 CEST 2011,Fri Jun 24 18:15:57 CEST 2011,4930,24122,24122.0,0.0,0
133560,130980,1691,129289,2580,28705,0,28705,Fri Jun 24 18:15:52 CEST 2011,Fri Jun 24 18:15:57 CEST 2011,5114,24728,24728.0,0.0,0
158445,156064,2491,153573,2381,33452,0,33452,Fri Jun 24 18:15:52 CEST 2011,Fri Jun 24 18:15:57 CEST 2011,5282,24870,24870.0,0.0,0
90720,88530,1294,87236,2190,19509,0,19509,Fri Jun 24 18:15:52 CEST 2011,Fri Jun 24 18:15:56 CEST 2011,3821,24075,24075.0,0.0,0
133560,130980,1691,129289,2580,28705,0,28705,Fri Jun 24 18:15:52 CEST 2011,Fri Jun 24 18:15:57 CEST 2011,5013,24728,24728.0,0.0,0
109305,107581,1442,106139,1724,21373,0,21373,Fri Jun 24 18:15:52 CEST 2011,Fri Jun 24 18:15:56 CEST 2011,4331,24885,24885.0,0.0,0
