neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
548688,537372,2557,534815,11316,83186,0,83186,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:50 CEST 2011,157843,42959,42959.0,0.0,0
267582,260671,1286,259385,6911,32928,0,32928,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:14 CEST 2011,122102,45369,45369.0,0.0,0
369012,361637,1868,359769,7375,43239,0,43239,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:31 CEST 2011,139134,44479,44479.0,0.0,0
514878,505657,2635,503022,9221,84619,0,84619,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:47 CEST 2011,154473,42771,42771.0,0.0,0
261786,255718,1404,254314,6068,14148,0,14148,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:19 CEST 2011,127437,45541,45541.0,0.0,0
297528,290212,1536,288676,7316,25443,0,25443,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:22 CEST 2011,129855,44753,44753.0,0.0,0
260820,254753,1410,253343,6067,14148,0,14148,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:20 CEST 2011,127519,45541,45541.0,0.0,0
326508,319357,1688,317669,7151,39099,0,39099,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:30 CEST 2011,137220,43834,43834.0,0.0,0
261786,255718,1409,254309,6068,14148,0,14148,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:18 CEST 2011,126132,45541,45541.0,0.0,0
261786,255718,1404,254314,6068,14148,0,14148,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:20 CEST 2011,127628,45541,45541.0,0.0,0
578634,568790,2996,565794,9844,62380,0,62380,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:50 CEST 2011,158111,45082,45082.0,0.0,0
319746,312978,1783,311195,6768,63461,0,63461,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:29 CEST 2011,136254,44317,44317.0,0.0,0
261786,255718,1406,254312,6068,14148,0,14148,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:16 CEST 2011,123990,45541,45541.0,0.0,0
297528,290212,1536,288676,7316,25443,0,25443,Fri Jun 24 18:58:12 CEST 2011,Fri Jun 24 19:00:24 CEST 2011,131723,44753,44753.0,0.0,0
