neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
2224926,2214709,3500,2211209,10217,94477,0,94477,Sat Jun 25 08:20:14 CEST 2011,Sat Jun 25 08:21:47 CEST 2011,93255,135562,135562.0,0.0,0
2420154,2406220,3489,2402731,13934,104954,0,104954,Sat Jun 25 08:00:41 CEST 2011,Sat Jun 25 08:15:55 CEST 2011,914121,136752,136752.0,0.0,0
1814274,1804753,3006,1801747,9521,72400,0,72400,Sat Jun 25 08:00:41 CEST 2011,Sat Jun 25 08:13:04 CEST 2011,742994,135639,135639.0,0.0,0
2672604,2651833,4214,2647619,20771,109842,0,109842,Sat Jun 25 08:00:41 CEST 2011,Sat Jun 25 08:16:45 CEST 2011,964077,134582,134582.0,0.0,0
1810908,1795613,2796,1792817,15295,76480,0,76480,Sat Jun 25 08:00:45 CEST 2011,Sat Jun 25 08:13:28 CEST 2011,762744,135743,135743.0,0.0,0
3810312,3786652,6679,3779973,23660,176768,0,176768,Sat Jun 25 08:00:41 CEST 2011,Sat Jun 25 08:19:18 CEST 2011,1116806,130788,130788.0,0.0,0
2110482,2097448,3310,2094138,13034,84612,0,84612,Sat Jun 25 09:44:32 CEST 2011,Sat Jun 25 09:44:58 CEST 2011,26504,134778,134778.0,0.0,0
2911590,2893016,5298,2887718,18574,123940,0,123940,Sat Jun 25 08:00:42 CEST 2011,Sat Jun 25 08:17:28 CEST 2011,1005285,130044,130044.0,0.0,0
1935450,1925176,3074,1922102,10274,97654,0,97654,Sat Jun 25 08:05:44 CEST 2011,Sat Jun 25 08:16:41 CEST 2011,657499,130881,130881.0,0.0,0
2369664,2353728,3728,2350000,15936,100435,0,100435,Sat Jun 25 08:00:42 CEST 2011,Sat Jun 25 08:15:43 CEST 2011,901243,131364,131364.0,0.0,0
1814274,1801081,3020,1798061,13193,66760,0,66760,Sat Jun 25 08:00:41 CEST 2011,Sat Jun 25 08:13:11 CEST 2011,749288,134879,134879.0,0.0,0
3857436,3837411,6412,3830999,20025,183697,0,183697,Sat Jun 25 08:00:42 CEST 2011,Sat Jun 25 08:19:24 CEST 2011,1122845,132703,132703.0,0.0,0
1800810,1789506,2478,1787028,11304,69091,0,69091,Sat Jun 25 08:15:46 CEST 2011,Sat Jun 25 08:19:46 CEST 2011,239884,133634,133634.0,0.0,0
3214530,3197163,5273,3191890,17367,144890,0,144890,Sat Jun 25 08:00:42 CEST 2011,Sat Jun 25 08:18:15 CEST 2011,1052741,128149,128149.0,0.0,0
2315808,2301873,3610,2298263,13935,108020,0,108020,Sat Jun 25 08:01:25 CEST 2011,Sat Jun 25 08:15:52 CEST 2011,867885,131213,131213.0,0.0,0
1760418,1742687,3197,1739490,17731,63062,0,63062,Sat Jun 25 08:00:42 CEST 2011,Sat Jun 25 08:13:01 CEST 2011,738957,145763,145763.0,0.0,0
1757052,1743244,2796,1740448,13808,66428,0,66428,Sat Jun 25 08:00:42 CEST 2011,Sat Jun 25 08:13:03 CEST 2011,741520,141942,141942.0,0.0,0
2574990,2559372,3526,2555846,15618,133626,0,133626,Sat Jun 25 08:02:35 CEST 2011,Sat Jun 25 08:17:26 CEST 2011,890504,131580,131580.0,0.0,0
4220964,4196154,6882,4189272,24810,214012,0,214012,Sat Jun 25 08:04:33 CEST 2011,Sat Jun 25 08:20:20 CEST 2011,946614,129157,129157.0,0.0,0
1831104,1818346,2926,1815420,12758,76248,0,76248,Sat Jun 25 08:01:48 CEST 2011,Sat Jun 25 08:13:55 CEST 2011,727500,134362,134362.0,0.0,0
3615084,3599028,5806,3593222,16056,181678,0,181678,Sat Jun 25 08:02:59 CEST 2011,Sat Jun 25 08:19:26 CEST 2011,986206,133000,133000.0,0.0,0
1790712,1778161,2898,1775263,12551,70674,0,70674,Sat Jun 25 08:00:42 CEST 2011,Sat Jun 25 08:13:27 CEST 2011,764952,135532,135532.0,0.0,0
2958714,2945239,4653,2940586,13475,169213,0,169213,Sat Jun 25 08:00:48 CEST 2011,Sat Jun 25 08:17:38 CEST 2011,1010585,128869,128869.0,0.0,0
1810908,1799917,2885,1797032,10991,72281,0,72281,Sat Jun 25 08:00:44 CEST 2011,Sat Jun 25 08:13:09 CEST 2011,744849,138600,138600.0,0.0,0
1955646,1943728,3031,1940697,11918,80314,0,80314,Sat Jun 25 08:00:42 CEST 2011,Sat Jun 25 08:13:57 CEST 2011,794775,132841,132841.0,0.0,0
2507670,2495833,3935,2491898,11837,107899,0,107899,Sat Jun 25 08:00:46 CEST 2011,Sat Jun 25 08:16:25 CEST 2011,939153,132358,132358.0,0.0,0
2968812,2952867,4500,2948367,15945,118020,0,118020,Sat Jun 25 08:00:42 CEST 2011,Sat Jun 25 08:17:47 CEST 2011,1025069,133979,133979.0,0.0,0
