neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
530334,521983,2539,519444,8351,34263,0,34263,Fri Jun 24 19:18:14 CEST 2011,Fri Jun 24 19:18:43 CEST 2011,29566,44373,44373.0,0.0,0
586362,575561,2823,572738,10801,34583,0,34583,Fri Jun 24 19:18:14 CEST 2011,Fri Jun 24 19:18:44 CEST 2011,30136,44837,44837.0,0.0,0
470442,461856,2544,459312,8586,33441,0,33441,Fri Jun 24 19:18:14 CEST 2011,Fri Jun 24 19:18:43 CEST 2011,28470,44111,44111.0,0.0,0
374808,367828,1924,365904,6980,20609,0,20609,Fri Jun 24 19:18:14 CEST 2011,Fri Jun 24 19:18:40 CEST 2011,26312,44829,44829.0,0.0,0
455952,449306,2208,447098,6646,29046,0,29046,Fri Jun 24 19:18:14 CEST 2011,Fri Jun 24 19:18:42 CEST 2011,28666,42210,42210.0,0.0,0
326508,318955,1640,317315,7553,21634,0,21634,Fri Jun 24 19:18:14 CEST 2011,Fri Jun 24 19:18:38 CEST 2011,24343,44117,44117.0,0.0,0
475272,467290,2290,465000,7982,32134,0,32134,Fri Jun 24 19:18:14 CEST 2011,Fri Jun 24 19:18:43 CEST 2011,28796,43790,43790.0,0.0,0
365148,357794,1819,355975,7354,19730,0,19730,Fri Jun 24 19:18:14 CEST 2011,Fri Jun 24 19:18:40 CEST 2011,26145,44016,44016.0,0.0,0
267582,262106,1404,260702,5476,14713,0,14713,Fri Jun 24 19:18:14 CEST 2011,Fri Jun 24 19:18:35 CEST 2011,21493,46712,46712.0,0.0,0
346794,341050,1687,339363,5744,23257,0,23257,Fri Jun 24 19:18:14 CEST 2011,Fri Jun 24 19:18:39 CEST 2011,25090,46106,46106.0,0.0,0
