neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
878794,870850,1669,869181,7944,40499,0,40499,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299985,127677,127677.0,0.0,0
896685,891735,1638,890097,4950,56537,0,56537,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299960,133438,133438.0,0.0,0
919119,914330,1580,912750,4789,57284,0,57284,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299946,131742,131742.0,0.0,0
888184,884361,1485,882876,3823,73830,0,73830,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299943,129165,129165.0,0.0,0
847559,844840,1541,843299,2719,80183,0,80183,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299932,131928,131928.0,0.0,0
892727,887513,1507,886006,5214,58600,0,58600,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299921,127329,127329.0,0.0,0
893789,886724,1632,885092,7065,62658,0,62658,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299713,129267,129267.0,0.0,0
898065,893102,1514,891588,4963,71609,0,71609,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299795,132291,132291.0,0.0,0
938479,931785,1655,930130,6694,66153,0,66153,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299805,130264,130264.0,0.0,0
901666,895135,1605,893530,6531,57752,0,57752,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299795,128875,128875.0,0.0,0
871763,867916,1659,866257,3847,68374,0,68374,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299749,133981,133981.0,0.0,0
877802,872424,1393,871031,5378,57546,0,57546,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299612,133731,133731.0,0.0,0
899855,893095,1530,891565,6760,52465,0,52465,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299588,130682,130682.0,0.0,0
838867,834709,1486,833223,4158,50272,0,50272,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299588,133301,133301.0,0.0,0
918652,911393,1618,909775,7259,54848,0,54848,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299200,131646,131646.0,0.0,0
913557,907894,1693,906201,5663,61250,0,61250,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299210,129373,129373.0,0.0,0
875951,870733,1399,869334,5218,50499,0,50499,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299215,133041,133041.0,0.0,0
910257,905864,1478,904386,4393,58707,0,58707,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299215,131610,131610.0,0.0,0
899115,893198,1622,891576,5917,70613,0,70613,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299350,128729,128729.0,0.0,0
918980,912112,1647,910465,6868,84880,0,84880,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299252,127135,127135.0,0.0,0
911535,906213,1531,904682,5322,61757,0,61757,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299369,127927,127927.0,0.0,0
882175,874134,1529,872605,8041,52523,0,52523,Sat Jun 25 22:21:25 CEST 2011,Sat Jun 25 22:26:25 CEST 2011,299350,128334,128334.0,0.0,0
