neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
88350,87509,1439,86070,841,20864,0,20864,Fri Jun 24 18:14:27 CEST 2011,Fri Jun 24 18:14:32 CEST 2011,4296,24073,24073.0,0.0,0
97470,96543,1588,94955,927,24859,0,24859,Fri Jun 24 18:14:27 CEST 2011,Fri Jun 24 18:14:32 CEST 2011,4455,24073,24073.0,0.0,0
80085,79118,1429,77689,967,17058,0,17058,Fri Jun 24 18:14:27 CEST 2011,Fri Jun 24 18:14:31 CEST 2011,3990,24553,24553.0,0.0,0
88350,87509,1439,86070,841,20864,0,20864,Fri Jun 24 18:14:27 CEST 2011,Fri Jun 24 18:14:31 CEST 2011,4092,24073,24073.0,0.0,0
126255,124806,2115,122691,1449,33652,0,33652,Fri Jun 24 18:14:27 CEST 2011,Fri Jun 24 18:14:32 CEST 2011,4749,24073,24073.0,0.0,0
89490,88677,1459,87218,813,22206,0,22206,Fri Jun 24 18:14:27 CEST 2011,Fri Jun 24 18:14:32 CEST 2011,4328,24073,24073.0,0.0,0
90630,89736,1459,88277,894,22922,0,22922,Fri Jun 24 18:14:27 CEST 2011,Fri Jun 24 18:14:32 CEST 2011,4332,24073,24073.0,0.0,0
80370,79404,1427,77977,966,16782,0,16782,Fri Jun 24 18:14:27 CEST 2011,Fri Jun 24 18:14:31 CEST 2011,3869,24553,24553.0,0.0,0
97470,96543,1588,94955,927,24859,0,24859,Fri Jun 24 18:14:27 CEST 2011,Fri Jun 24 18:14:32 CEST 2011,4324,24073,24073.0,0.0,0
91200,90381,1445,88936,819,22096,0,22096,Fri Jun 24 18:14:27 CEST 2011,Fri Jun 24 18:14:32 CEST 2011,4239,24073,24073.0,0.0,0
