neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
160677,159394,3141,156253,1283,26940,0,26940,Sat Jun 25 14:36:19 CEST 2011,Sat Jun 25 14:37:33 CEST 2011,73373,135608,135608.0,0.0,0
199881,197982,3783,194199,1899,32363,0,32363,Sat Jun 25 14:36:19 CEST 2011,Sat Jun 25 14:37:48 CEST 2011,88630,132140,132140.0,0.0,0
268785,266794,5864,260930,1991,45566,0,45566,Sat Jun 25 14:36:19 CEST 2011,Sat Jun 25 14:37:59 CEST 2011,99930,129851,129851.0,0.0,0
230769,228919,4322,224597,1850,39648,0,39648,Sat Jun 25 14:36:19 CEST 2011,Sat Jun 25 14:37:55 CEST 2011,95527,132813,132813.0,0.0,0
164241,163040,3008,160032,1201,24638,0,24638,Sat Jun 25 14:36:19 CEST 2011,Sat Jun 25 14:37:35 CEST 2011,75264,137996,137996.0,0.0,0
174636,173199,3678,169521,1437,32864,0,32864,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:41 CEST 2011,81289,132092,132092.0,0.0,0
173448,172073,3802,168271,1375,29397,0,29397,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:39 CEST 2011,79814,134041,134041.0,0.0,0
204039,202734,3980,198754,1305,35214,0,35214,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:47 CEST 2011,87941,132856,132856.0,0.0,0
228096,226071,4204,221867,2025,23120,0,23120,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:51 CEST 2011,91730,127210,127210.0,0.0,0
175230,174088,3255,170833,1142,29969,0,29969,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:35 CEST 2011,75278,132655,132655.0,0.0,0
167508,166586,3508,163078,922,30793,0,30793,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:35 CEST 2011,75886,129615,129615.0,0.0,0
165429,164320,4246,160074,1109,28698,0,28698,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:39 CEST 2011,79140,131583,131583.0,0.0,0
336798,334602,6889,327713,2196,59051,0,59051,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:38:06 CEST 2011,106154,131592,131592.0,0.0,0
195426,193824,3909,189915,1602,35729,0,35729,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:46 CEST 2011,86324,133937,133937.0,0.0,0
205821,204134,4022,200112,1687,33637,0,33637,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:50 CEST 2011,90128,131009,131009.0,0.0,0
228096,226354,5568,220786,1742,41604,0,41604,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:53 CEST 2011,92986,132004,132004.0,0.0,0
496881,493652,10406,483246,3229,85104,0,85104,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:38:10 CEST 2011,110438,127670,127670.0,0.0,0
196614,195241,3975,191266,1373,35275,0,35275,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:42 CEST 2011,81958,131139,131139.0,0.0,0
226314,224724,4652,220072,1590,40275,0,40275,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:54 CEST 2011,94000,134068,134068.0,0.0,0
164538,163383,3475,159908,1155,28579,0,28579,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:37 CEST 2011,77320,133787,133787.0,0.0,0
167508,166431,3712,162719,1077,28265,0,28265,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:41 CEST 2011,81378,129564,129564.0,0.0,0
226611,224995,5664,219331,1616,40672,0,40672,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:53 CEST 2011,92883,130098,130098.0,0.0,0
253341,251169,5058,246111,2172,43436,0,43436,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:59 CEST 2011,98887,129790,129790.0,0.0,0
173151,171997,3587,168410,1154,28292,0,28292,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:37 CEST 2011,77444,133021,133021.0,0.0,0
232848,230503,4540,225963,2345,40954,0,40954,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:55 CEST 2011,94966,128833,128833.0,0.0,0
307692,305857,6264,299593,1835,53307,0,53307,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:38:04 CEST 2011,104476,130213,130213.0,0.0,0
457380,453872,9775,444097,3508,77567,0,77567,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:38:10 CEST 2011,109619,127822,127822.0,0.0,0
155925,154388,3172,151216,1537,28221,0,28221,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:32 CEST 2011,71669,140923,140923.0,0.0,0
344520,342174,8096,334078,2346,58834,0,58834,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:38:06 CEST 2011,105946,130868,130868.0,0.0,0
214434,212984,4576,208408,1450,40969,0,40969,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:55 CEST 2011,94609,134902,134902.0,0.0,0
217701,216296,5234,211062,1405,38944,0,38944,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:55 CEST 2011,94960,132605,132605.0,0.0,0
351945,349185,8781,340404,2760,58245,0,58245,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:38:06 CEST 2011,106023,130875,130875.0,0.0,0
234333,232670,4239,228431,1663,43140,0,43140,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:56 CEST 2011,95496,134725,134725.0,0.0,0
246807,245124,6348,238776,1683,42020,0,42020,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:58 CEST 2011,97668,131233,131233.0,0.0,0
407187,404128,8270,395858,3059,65943,0,65943,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:38:08 CEST 2011,107862,127210,127210.0,0.0,0
173448,172073,3802,168271,1375,29397,0,29397,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:40 CEST 2011,79936,134041,134041.0,0.0,0
164538,163192,3328,159864,1346,27006,0,27006,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:37:36 CEST 2011,75625,131608,131608.0,0.0,0
220968,219236,4999,214237,1732,35712,0,35712,Sat Jun 25 14:36:21 CEST 2011,Sat Jun 25 14:37:54 CEST 2011,93339,132936,132936.0,0.0,0
490941,487627,10101,477526,3314,82080,0,82080,Sat Jun 25 14:36:20 CEST 2011,Sat Jun 25 14:38:10 CEST 2011,109798,128733,128733.0,0.0,0
