neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
53430,51670,657,51013,1760,7586,0,7586,Fri Jun 24 18:12:13 CEST 2011,Fri Jun 24 18:12:15 CEST 2011,2491,24992,24992.0,0.0,0
107250,103518,1451,102067,3732,17667,0,17667,Fri Jun 24 18:12:13 CEST 2011,Fri Jun 24 18:12:17 CEST 2011,3979,24606,24606.0,0.0,0
113100,108692,1368,107324,4408,19545,0,19545,Fri Jun 24 18:12:13 CEST 2011,Fri Jun 24 18:12:17 CEST 2011,4093,24691,24691.0,0.0,0
107250,103518,1450,102068,3732,17667,0,17667,Fri Jun 24 18:12:13 CEST 2011,Fri Jun 24 18:12:17 CEST 2011,3891,24606,24606.0,0.0,0
113490,109087,1372,107715,4403,19545,0,19545,Fri Jun 24 18:12:13 CEST 2011,Fri Jun 24 18:12:17 CEST 2011,3999,24691,24691.0,0.0,0
56160,54037,672,53365,2123,9078,0,9078,Fri Jun 24 18:12:13 CEST 2011,Fri Jun 24 18:12:16 CEST 2011,2577,24922,24922.0,0.0,0
77220,74152,1015,73137,3068,13664,0,13664,Fri Jun 24 18:12:13 CEST 2011,Fri Jun 24 18:12:16 CEST 2011,3134,24716,24716.0,0.0,0
113100,108692,1368,107324,4408,19545,0,19545,Fri Jun 24 18:12:13 CEST 2011,Fri Jun 24 18:12:17 CEST 2011,3881,24691,24691.0,0.0,0
77220,74152,1015,73137,3068,13664,0,13664,Fri Jun 24 18:12:13 CEST 2011,Fri Jun 24 18:12:16 CEST 2011,3162,24716,24716.0,0.0,0
113100,108692,1368,107324,4408,19545,0,19545,Fri Jun 24 18:12:13 CEST 2011,Fri Jun 24 18:12:17 CEST 2011,3841,24691,24691.0,0.0,0
