neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
45180,38111,1980,36131,7069,22520,0,22520,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:58 CEST 2011,4122,8276,8276.0,0.0,0
45090,38035,1973,36062,7055,22480,0,22480,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:57 CEST 2011,3119,8276,8276.0,0.0,0
45180,38111,1980,36131,7069,22520,0,22520,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:58 CEST 2011,4339,8276,8276.0,0.0,0
45090,38035,1973,36062,7055,22480,0,22480,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:57 CEST 2011,3167,8276,8276.0,0.0,0
45180,38124,1977,36147,7056,22540,0,22540,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:58 CEST 2011,4315,8276,8276.0,0.0,0
45180,38111,1980,36131,7069,22520,0,22520,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:58 CEST 2011,3818,8276,8276.0,0.0,0
45180,38111,1980,36131,7069,22520,0,22520,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:58 CEST 2011,3788,8276,8276.0,0.0,0
45180,38124,1978,36146,7056,22540,0,22540,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:59 CEST 2011,4416,8276,8276.0,0.0,0
45180,38124,1977,36147,7056,22540,0,22540,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:59 CEST 2011,4386,8276,8276.0,0.0,0
45180,38124,1978,36146,7056,22540,0,22540,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:57 CEST 2011,3196,8276,8276.0,0.0,0
45090,38035,1973,36062,7055,22480,0,22480,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:58 CEST 2011,3841,8276,8276.0,0.0,0
45090,38035,1973,36062,7055,22480,0,22480,Sat Jun 25 20:37:54 CEST 2011,Sat Jun 25 20:37:58 CEST 2011,4141,8276,8276.0,0.0,0
