neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
3227994,3202550,5200,3197350,25444,228996,0,228996,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:25:49 CEST 2011,994107,131874,131874.0,0.0,0
3298680,3268943,5477,3263466,29737,205950,0,205950,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:25:55 CEST 2011,1000289,128690,128690.0,0.0,0
2039796,2028915,3440,2025475,10881,162966,0,162966,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:22:57 CEST 2011,822654,130915,130915.0,0.0,0
3140478,3113304,5143,3108161,27174,215213,0,215213,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:25:35 CEST 2011,980247,126035,126035.0,0.0,0
2160972,2146239,3352,2142887,14733,154713,0,154713,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:22:49 CEST 2011,814004,132291,132291.0,0.0,0
1797444,1778284,3117,1775167,19160,92979,0,92979,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:21:35 CEST 2011,740334,134679,134679.0,0.0,0
4433022,4396093,6826,4389267,36929,334870,0,334870,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:26:23 CEST 2011,1028713,123884,123884.0,0.0,0
2941884,2926998,5071,2921927,14886,232174,0,232174,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:25:11 CEST 2011,955953,128808,128808.0,0.0,0
1962378,1942525,3655,1938870,19853,102473,0,102473,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:22:27 CEST 2011,792637,127388,127388.0,0.0,0
2803878,2783480,4976,2778504,20398,181534,0,181534,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:25:04 CEST 2011,948719,133324,133324.0,0.0,0
2490840,2473358,3919,2469439,17482,185300,0,185300,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:23:56 CEST 2011,881508,126350,126350.0,0.0,0
3450150,3422427,5788,3416639,27723,203014,0,203014,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:26:00 CEST 2011,1005171,129251,129251.0,0.0,0
2706264,2689355,4553,2684802,16909,207381,0,207381,Sat Jun 25 02:09:15 CEST 2011,Sat Jun 25 02:24:40 CEST 2011,924538,130254,130254.0,0.0,0
