neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
59059,58122,2386,55736,937,7329,0,7329,Fri Jun 24 19:23:59 CEST 2011,Fri Jun 24 19:24:03 CEST 2011,3729,46062,46062.0,0.0,0
46501,45735,1897,43838,766,5900,0,5900,Fri Jun 24 19:23:59 CEST 2011,Fri Jun 24 19:24:03 CEST 2011,3363,46407,46407.0,0.0,0
27846,27305,1346,25959,541,3663,0,3663,Fri Jun 24 19:23:59 CEST 2011,Fri Jun 24 19:24:02 CEST 2011,2465,46593,46593.0,0.0,0
52598,51807,2238,49569,791,6335,0,6335,Fri Jun 24 19:23:59 CEST 2011,Fri Jun 24 19:24:03 CEST 2011,3402,46879,46879.0,0.0,0
65884,64970,3066,61904,914,7393,0,7393,Fri Jun 24 19:23:59 CEST 2011,Fri Jun 24 19:24:03 CEST 2011,3762,46641,46641.0,0.0,0
35035,34542,1470,33072,493,3616,0,3616,Fri Jun 24 19:23:59 CEST 2011,Fri Jun 24 19:24:02 CEST 2011,2635,47248,47248.0,0.0,0
46956,46253,1938,44315,703,5187,0,5187,Fri Jun 24 19:23:59 CEST 2011,Fri Jun 24 19:24:02 CEST 2011,3104,46152,46152.0,0.0,0
32123,31618,1305,30313,505,3778,0,3778,Fri Jun 24 19:23:59 CEST 2011,Fri Jun 24 19:24:02 CEST 2011,2504,46692,46692.0,0.0,0
65156,64028,2608,61420,1128,7458,0,7458,Fri Jun 24 19:23:59 CEST 2011,Fri Jun 24 19:24:03 CEST 2011,3610,47034,47034.0,0.0,0
27573,27162,1107,26055,411,3111,0,3111,Fri Jun 24 19:23:59 CEST 2011,Fri Jun 24 19:24:02 CEST 2011,2293,47837,47837.0,0.0,0
