neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
263718,255646,1444,254202,8072,26456,0,26456,Fri Jun 24 18:43:07 CEST 2011,Fri Jun 24 18:43:33 CEST 2011,26043,46926,46926.0,0.0,0
408618,398611,2147,396464,10007,39113,0,39113,Fri Jun 24 18:43:07 CEST 2011,Fri Jun 24 18:43:40 CEST 2011,33026,44668,44668.0,0.0,0
259854,255183,1360,253823,4671,34591,0,34591,Fri Jun 24 18:43:07 CEST 2011,Fri Jun 24 18:43:31 CEST 2011,24426,43707,43707.0,0.0,0
653982,641870,3565,638305,12112,98869,0,98869,Fri Jun 24 18:43:07 CEST 2011,Fri Jun 24 18:43:46 CEST 2011,39015,43500,43500.0,0.0,0
260820,254506,1391,253115,6314,24876,0,24876,Fri Jun 24 18:43:07 CEST 2011,Fri Jun 24 18:43:32 CEST 2011,24972,45541,45541.0,0.0,0
297528,289802,1527,288275,7726,22715,0,22715,Fri Jun 24 18:43:07 CEST 2011,Fri Jun 24 18:43:34 CEST 2011,27780,44753,44753.0,0.0,0
830760,814570,4214,810356,16190,102737,0,102737,Fri Jun 24 18:43:07 CEST 2011,Fri Jun 24 18:43:48 CEST 2011,41350,42820,42820.0,0.0,0
653982,641870,3565,638305,12112,98869,0,98869,Fri Jun 24 18:43:07 CEST 2011,Fri Jun 24 18:43:46 CEST 2011,39168,43500,43500.0,0.0,0
261786,255471,1388,254083,6315,24876,0,24876,Fri Jun 24 18:43:07 CEST 2011,Fri Jun 24 18:43:33 CEST 2011,26279,45541,45541.0,0.0,0
262752,255745,1371,254374,7007,17189,0,17189,Fri Jun 24 18:43:07 CEST 2011,Fri Jun 24 18:43:33 CEST 2011,25876,44692,44692.0,0.0,0
