neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
2420814,2413992,4697,2409295,6822,190173,0,190173,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:34:51 CEST 2011,968886,132268,132268.0,0.0,0
1504140,1496457,2199,1494258,7683,166452,0,166452,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:31:07 CEST 2011,744593,134646,134646.0,0.0,0
1572252,1567293,2083,1565210,4959,135054,0,135054,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:29:49 CEST 2011,666988,140211,140211.0,0.0,0
1884432,1878978,4250,1874728,5454,131640,0,131640,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:32:34 CEST 2011,832077,132927,132927.0,0.0,0
2000790,1994532,4203,1990329,6258,156813,0,156813,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:33:36 CEST 2011,894191,134275,134275.0,0.0,0
2386758,2377242,4222,2373020,9516,159201,0,159201,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:34:49 CEST 2011,966890,131065,131065.0,0.0,0
3118962,3110790,5606,3105184,8172,184725,0,184725,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:35:32 CEST 2011,1009619,131880,131880.0,0.0,0
1958220,1953339,2746,1950593,4881,127605,0,127605,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:32:29 CEST 2011,827152,134391,134391.0,0.0,0
2017818,2012646,4249,2008397,5172,139812,0,139812,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:33:27 CEST 2011,884218,135423,135423.0,0.0,0
3030984,3021108,5679,3015429,9876,178635,0,178635,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:35:21 CEST 2011,998515,131911,131911.0,0.0,0
1512654,1505292,2191,1503101,7362,117261,0,117261,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:29:55 CEST 2011,672056,137750,137750.0,0.0,0
3530472,3518019,7414,3510605,12453,362757,0,362757,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:35:41 CEST 2011,1018212,138202,138202.0,0.0,0
2156880,2152656,5227,2147429,4224,147711,0,147711,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:33:36 CEST 2011,893145,133368,133368.0,0.0,0
1552386,1544682,3044,1541638,7704,93306,0,93306,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:32:36 CEST 2011,833434,138031,138031.0,0.0,0
1807806,1803672,2935,1800737,4134,124545,0,124545,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:32:11 CEST 2011,808592,134715,134715.0,0.0,0
1779426,1773918,4414,1769504,5508,128028,0,128028,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:32:36 CEST 2011,833661,134328,134328.0,0.0,0
1532520,1527492,2353,1525139,5028,103431,0,103431,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:29:56 CEST 2011,673967,137748,137748.0,0.0,0
1560900,1556085,2631,1553454,4815,104409,0,104409,Sat Jun 25 12:18:42 CEST 2011,Sat Jun 25 12:29:52 CEST 2011,669345,133827,133827.0,0.0,0
1824834,1820985,3361,1817624,3849,111759,0,111759,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:33:14 CEST 2011,870786,131979,131979.0,0.0,0
1830510,1824441,3078,1821363,6069,126132,0,126132,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:31:41 CEST 2011,777888,129437,129437.0,0.0,0
2122824,2117028,3379,2113649,5796,143517,0,143517,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:33:24 CEST 2011,881459,135562,135562.0,0.0,0
2020656,2015754,3610,2012144,4902,138306,0,138306,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:33:21 CEST 2011,877681,133638,133638.0,0.0,0
2032008,2024949,2607,2022342,7059,76836,0,76836,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:32:13 CEST 2011,810349,136040,136040.0,0.0,0
3164370,3156285,4467,3151818,8085,204483,0,204483,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:35:24 CEST 2011,1000672,134657,134657.0,0.0,0
1890108,1885827,4016,1881811,4281,142419,0,142419,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:33:21 CEST 2011,877929,134578,134578.0,0.0,0
1924164,1918767,2780,1915987,5397,122688,0,122688,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:33:27 CEST 2011,884173,136945,136945.0,0.0,0
2156880,2152101,4713,2147388,4779,128271,0,128271,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:33:45 CEST 2011,902322,135347,135347.0,0.0,0
1779426,1774827,4268,1770559,4599,117120,0,117120,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:33:01 CEST 2011,858035,134343,134343.0,0.0,0
1600632,1595172,2357,1592815,5460,137685,0,137685,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:32:06 CEST 2011,802886,135080,135080.0,0.0,0
3138828,3129573,6683,3122890,9255,186513,0,186513,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:35:35 CEST 2011,1012020,133626,133626.0,0.0,0
1719828,1715151,3988,1711163,4677,158142,0,158142,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:31:51 CEST 2011,788675,135915,135915.0,0.0,0
2344188,2335539,3798,2331741,8649,176331,0,176331,Sat Jun 25 12:18:43 CEST 2011,Sat Jun 25 12:34:41 CEST 2011,957887,136552,136552.0,0.0,0
