neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
3010689,2984861,1548,2983313,25828,246366,0,246366,Sat Jun 25 13:15:12 CEST 2011,Sat Jun 25 13:33:32 CEST 2011,1099728,131603,131603.0,0.0,0
1595880,1578798,615,1578183,17082,67143,0,67143,Sat Jun 25 13:15:12 CEST 2011,Sat Jun 25 13:28:09 CEST 2011,776857,141425,141425.0,0.0,0
3185622,3154703,1412,3153291,30919,216228,0,216228,Sat Jun 25 13:15:12 CEST 2011,Sat Jun 25 13:33:59 CEST 2011,1126337,133367,133367.0,0.0,0
2031678,2012728,937,2011791,18950,121068,0,121068,Sat Jun 25 13:15:12 CEST 2011,Sat Jun 25 13:30:25 CEST 2011,912766,132490,132490.0,0.0,0
3596868,3568468,1886,3566582,28400,236496,0,236496,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:34:16 CEST 2011,1143286,135512,135512.0,0.0,0
1654191,1641276,855,1640421,12915,111012,0,111012,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:28:03 CEST 2011,769925,137277,137277.0,0.0,0
1623501,1606047,655,1605392,17454,71343,0,71343,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:28:16 CEST 2011,783615,138392,138392.0,0.0,0
3256209,3227595,1493,3226102,28614,186162,0,186162,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:33:57 CEST 2011,1123973,129875,129875.0,0.0,0
1801503,1784978,816,1784162,16525,92073,0,92073,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:29:14 CEST 2011,841004,135316,135316.0,0.0,0
3133449,3107990,1481,3106509,25459,208917,0,208917,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:33:44 CEST 2011,1111202,133251,133251.0,0.0,0
3418866,3388942,1605,3387337,29924,195072,0,195072,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:34:11 CEST 2011,1138023,134289,134289.0,0.0,0
1687950,1674258,856,1673402,13692,100326,0,100326,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:28:25 CEST 2011,792171,137992,137992.0,0.0,0
2031678,2012728,937,2011791,18950,121068,0,121068,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:30:21 CEST 2011,908033,132490,132490.0,0.0,0
1780020,1760615,791,1759824,19405,90336,0,90336,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:29:16 CEST 2011,842967,136803,136803.0,0.0,0
1669536,1652036,707,1651329,17500,82488,0,82488,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:28:20 CEST 2011,787302,135132,135132.0,0.0,0
2851101,2827467,1471,2825996,23634,168426,0,168426,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:33:13 CEST 2011,1079689,134107,134107.0,0.0,0
2780514,2757646,1351,2756295,22868,141711,0,141711,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:33:04 CEST 2011,1071098,137744,137744.0,0.0,0
3443418,3416452,1726,3414726,26966,228333,0,228333,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:34:11 CEST 2011,1137440,133841,133841.0,0.0,0
2645478,2618317,1203,2617114,27161,140646,0,140646,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:32:43 CEST 2011,1049942,135037,135037.0,0.0,0
2676168,2654916,1431,2653485,21252,171777,0,171777,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:32:45 CEST 2011,1052303,136498,136498.0,0.0,0
1890504,1876079,993,1875086,14425,107313,0,107313,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:29:53 CEST 2011,879430,133559,133559.0,0.0,0
1752399,1737348,881,1736467,15051,86694,0,86694,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:29:20 CEST 2011,847161,137315,137315.0,0.0,0
1902780,1885145,830,1884315,17635,115239,0,115239,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:29:45 CEST 2011,872300,134116,134116.0,0.0,0
2415303,2388687,991,2387696,26616,141105,0,141105,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:32:05 CEST 2011,1012269,135668,135668.0,0.0,0
2255715,2237520,1314,2236206,18195,239403,0,239403,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:31:37 CEST 2011,983556,135695,135695.0,0.0,0
2320164,2304074,1234,2302840,16090,164607,0,164607,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:31:35 CEST 2011,981916,132013,132013.0,0.0,0
1798434,1782552,875,1781677,15882,98106,0,98106,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:29:34 CEST 2011,861247,136095,136095.0,0.0,0
2531925,2512251,1388,2510863,19674,151164,0,151164,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:32:22 CEST 2011,1028810,133329,133329.0,0.0,0
1660329,1643401,674,1642727,16928,71838,0,71838,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:28:38 CEST 2011,805144,137049,137049.0,0.0,0
1979505,1957892,797,1957095,21613,117702,0,117702,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:30:27 CEST 2011,914016,136208,136208.0,0.0,0
3145725,3117865,1460,3116405,27860,172608,0,172608,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:33:58 CEST 2011,1125114,136416,136416.0,0.0,0
2310957,2289835,1045,2288790,21122,151170,0,151170,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:31:34 CEST 2011,981154,133740,133740.0,0.0,0
4210668,4181482,2230,4179252,29186,309897,0,309897,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:34:29 CEST 2011,1156382,133548,133548.0,0.0,0
1730916,1712531,753,1711778,18385,111471,0,111471,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:29:06 CEST 2011,832595,138186,138186.0,0.0,0
4560534,4519533,2041,4517492,41001,307107,0,307107,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:34:36 CEST 2011,1162539,132233,132233.0,0.0,0
2093058,2074033,1010,2073023,19025,122775,0,122775,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:30:52 CEST 2011,938986,132085,132085.0,0.0,0
1856745,1840155,924,1839231,16590,106683,0,106683,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:29:46 CEST 2011,872757,133985,133985.0,0.0,0
1954953,1940713,1078,1939635,14240,158412,0,158412,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:29:52 CEST 2011,879223,133580,133580.0,0.0,0
3348279,3318138,1510,3316628,30141,187476,0,187476,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:34:09 CEST 2011,1136175,133779,133779.0,0.0,0
3348279,3318138,1510,3316628,30141,187476,0,187476,Sat Jun 25 13:15:13 CEST 2011,Sat Jun 25 13:34:08 CEST 2011,1135541,133779,133779.0,0.0,0
