neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
535080,522136,2917,519219,12944,58265,0,58265,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:09 CEST 2011,104565,43834,43834.0,0.0,0
1254890,1226982,7071,1219911,27908,123037,0,123037,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:41 CEST 2011,136965,43605,43605.0,0.0,0
2012010,1960975,10527,1950448,51035,236107,0,236107,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:48 CEST 2011,143908,44154,44154.0,0.0,0
1006460,985084,5187,979897,21376,107241,0,107241,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:34 CEST 2011,129601,43296,43296.0,0.0,0
1254890,1226982,7071,1219911,27908,123037,0,123037,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:41 CEST 2011,137043,43605,43605.0,0.0,0
473200,460517,2715,457802,12683,28022,0,28022,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:00 CEST 2011,95755,45541,45541.0,0.0,0
473200,460517,2714,457803,12683,28022,0,28022,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:03 CEST 2011,98524,45541,45541.0,0.0,0
712530,698466,3882,694584,14064,119045,0,119045,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:20 CEST 2011,116095,42771,42771.0,0.0,0
466830,456176,2525,453651,10654,51903,0,51903,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:00:56 CEST 2011,92139,43449,43449.0,0.0,0
473200,460517,2717,457800,12683,28022,0,28022,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:03 CEST 2011,98451,45541,45541.0,0.0,0
466830,456176,2525,453651,10654,51903,0,51903,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:00 CEST 2011,96022,43449,43449.0,0.0,0
473200,460517,2717,457800,12683,28022,0,28022,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:06 CEST 2011,101533,45541,45541.0,0.0,0
468650,457983,2566,455417,10667,50258,0,50258,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:01 CEST 2011,96887,43414,43414.0,0.0,0
744380,727617,3703,723914,16763,112027,0,112027,Sat Jun 25 20:59:24 CEST 2011,Sat Jun 25 21:01:23 CEST 2011,118906,42959,42959.0,0.0,0
