neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
210600,201866,2549,199317,8734,40629,0,40629,Fri Jun 24 18:23:36 CEST 2011,Fri Jun 24 18:23:42 CEST 2011,5966,24073,24073.0,0.0,0
137280,131537,1720,129817,5743,22350,0,22350,Fri Jun 24 18:23:36 CEST 2011,Fri Jun 24 18:23:41 CEST 2011,5021,24691,24691.0,0.0,0
135720,130077,1643,128434,5643,28068,0,28068,Fri Jun 24 18:23:36 CEST 2011,Fri Jun 24 18:23:41 CEST 2011,5009,24716,24716.0,0.0,0
137280,131537,1720,129817,5743,22350,0,22350,Fri Jun 24 18:23:36 CEST 2011,Fri Jun 24 18:23:41 CEST 2011,4927,24691,24691.0,0.0,0
127140,122322,1676,120646,4818,19920,0,19920,Fri Jun 24 18:23:36 CEST 2011,Fri Jun 24 18:23:41 CEST 2011,4777,24553,24553.0,0.0,0
127140,122322,1676,120646,4818,19920,0,19920,Fri Jun 24 18:23:36 CEST 2011,Fri Jun 24 18:23:41 CEST 2011,4685,24553,24553.0,0.0,0
210600,201866,2549,199317,8734,40629,0,40629,Fri Jun 24 18:23:36 CEST 2011,Fri Jun 24 18:23:42 CEST 2011,5885,24073,24073.0,0.0,0
289380,278018,3479,274539,11362,62973,0,62973,Fri Jun 24 18:23:36 CEST 2011,Fri Jun 24 18:23:42 CEST 2011,6344,24073,24073.0,0.0,0
111150,106748,1411,105337,4402,18866,0,18866,Fri Jun 24 18:23:36 CEST 2011,Fri Jun 24 18:23:40 CEST 2011,4349,24757,24757.0,0.0,0
289380,278018,3479,274539,11362,62973,0,62973,Fri Jun 24 18:23:36 CEST 2011,Fri Jun 24 18:23:42 CEST 2011,6312,24073,24073.0,0.0,0
