neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
210600,201650,2549,199101,8950,40629,0,40629,Fri Jun 24 18:23:42 CEST 2011,Fri Jun 24 18:23:50 CEST 2011,7353,24073,24073.0,0.0,0
171210,164055,2129,161926,7155,28594,0,28594,Fri Jun 24 18:23:42 CEST 2011,Fri Jun 24 18:23:49 CEST 2011,6797,24691,24691.0,0.0,0
111150,106440,1411,105029,4710,18866,0,18866,Fri Jun 24 18:23:42 CEST 2011,Fri Jun 24 18:23:47 CEST 2011,5070,24757,24757.0,0.0,0
150150,144303,1814,142489,5847,26770,0,26770,Fri Jun 24 18:23:43 CEST 2011,Fri Jun 24 18:23:49 CEST 2011,6283,24669,24669.0,0.0,0
150150,144303,1814,142489,5847,26770,0,26770,Fri Jun 24 18:23:42 CEST 2011,Fri Jun 24 18:23:49 CEST 2011,6504,24669,24669.0,0.0,0
150150,144213,1822,142391,5937,28785,0,28785,Fri Jun 24 18:23:43 CEST 2011,Fri Jun 24 18:23:49 CEST 2011,6159,24907,24907.0,0.0,0
150150,144213,1822,142391,5937,28785,0,28785,Fri Jun 24 18:23:42 CEST 2011,Fri Jun 24 18:23:49 CEST 2011,6034,24907,24907.0,0.0,0
210600,201650,2549,199101,8950,40629,0,40629,Fri Jun 24 18:23:42 CEST 2011,Fri Jun 24 18:23:50 CEST 2011,7210,24073,24073.0,0.0,0
289380,277715,3478,274237,11665,62973,0,62973,Fri Jun 24 18:23:42 CEST 2011,Fri Jun 24 18:23:50 CEST 2011,7694,24073,24073.0,0.0,0
173160,165602,2089,163513,7558,31077,0,31077,Fri Jun 24 18:23:42 CEST 2011,Fri Jun 24 18:23:49 CEST 2011,6964,24482,24482.0,0.0,0
