neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
218736,217068,1631,215437,1668,32624,0,32624,Fri Jun 24 19:19:29 CEST 2011,Fri Jun 24 19:19:42 CEST 2011,12651,44931,44931.0,0.0,0
225792,224090,1756,222334,1702,25618,0,25618,Fri Jun 24 19:19:29 CEST 2011,Fri Jun 24 19:19:42 CEST 2011,13092,44112,44112.0,0.0,0
225792,224090,1755,222335,1702,25618,0,25618,Fri Jun 24 19:19:29 CEST 2011,Fri Jun 24 19:19:42 CEST 2011,13331,44112,44112.0,0.0,0
225792,224090,1755,222335,1702,25618,0,25618,Fri Jun 24 19:19:29 CEST 2011,Fri Jun 24 19:19:42 CEST 2011,13279,44112,44112.0,0.0,0
222656,221147,1593,219554,1509,34612,0,34612,Fri Jun 24 19:19:29 CEST 2011,Fri Jun 24 19:19:41 CEST 2011,12111,43525,43525.0,0.0,0
264992,263525,1939,261586,1467,41937,0,41937,Fri Jun 24 19:19:29 CEST 2011,Fri Jun 24 19:19:43 CEST 2011,13741,43712,43712.0,0.0,0
218736,217065,1627,215438,1671,32624,0,32624,Fri Jun 24 19:19:29 CEST 2011,Fri Jun 24 19:19:41 CEST 2011,12232,44931,44931.0,0.0,0
225792,224097,1757,222340,1695,25618,0,25618,Fri Jun 24 19:19:29 CEST 2011,Fri Jun 24 19:19:42 CEST 2011,13107,44112,44112.0,0.0,0
288512,286864,2214,284650,1648,44459,0,44459,Fri Jun 24 19:19:29 CEST 2011,Fri Jun 24 19:19:43 CEST 2011,13713,42920,42920.0,0.0,0
288512,286864,2214,284650,1648,44459,0,44459,Fri Jun 24 19:19:29 CEST 2011,Fri Jun 24 19:19:43 CEST 2011,13754,42920,42920.0,0.0,0
