neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
701778,695772,2220,693552,6006,188251,0,188251,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:42 CEST 2011,131776,137700,137700.0,0.0,0
399168,396131,1303,394828,3037,106211,0,106211,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:26 CEST 2011,116078,138506,138506.0,0.0,0
249480,246916,678,246238,2564,60356,0,60356,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:14:57 CEST 2011,86793,140146,140146.0,0.0,0
362670,359411,1079,358332,3259,96672,0,96672,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:22 CEST 2011,112178,139568,139568.0,0.0,0
368676,364527,952,363575,4149,89350,0,89350,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:24 CEST 2011,113446,141199,141199.0,0.0,0
387618,383492,1064,382428,4126,99854,0,99854,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:28 CEST 2011,117228,141044,141044.0,0.0,0
460614,456503,1377,455126,4111,122867,0,122867,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:35 CEST 2011,124362,136269,136269.0,0.0,0
240240,237321,577,236744,2919,59674,0,59674,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:14:53 CEST 2011,82896,144781,144781.0,0.0,0
278586,275637,761,274876,2949,70418,0,70418,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:08 CEST 2011,97190,137575,137575.0,0.0,0
516054,510504,1420,509084,5550,132627,0,132627,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:39 CEST 2011,128438,136652,136652.0,0.0,0
410718,406331,1135,405196,4387,98488,0,98488,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:30 CEST 2011,119499,135721,135721.0,0.0,0
509124,504287,1517,502770,4837,131222,0,131222,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:37 CEST 2011,125916,136018,136018.0,0.0,0
509124,504287,1517,502770,4837,131222,0,131222,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:37 CEST 2011,125768,136018,136018.0,0.0,0
365904,362360,1050,361310,3544,91906,0,91906,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:24 CEST 2011,113309,138110,138110.0,0.0,0
319242,316071,928,315143,3171,83498,0,83498,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:18 CEST 2011,107105,139736,139736.0,0.0,0
327558,324499,943,323556,3059,85624,0,85624,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:17 CEST 2011,106166,139260,139260.0,0.0,0
272580,270165,872,269293,2415,72620,0,72620,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:06 CEST 2011,95587,140123,140123.0,0.0,0
531762,527313,1682,525631,4449,142559,0,142559,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:38 CEST 2011,127067,138500,138500.0,0.0,0
293370,290632,969,289663,2738,74878,0,74878,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:12 CEST 2011,100977,139171,139171.0,0.0,0
237468,234675,616,234059,2793,52533,0,52533,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:14:53 CEST 2011,82152,144636,144636.0,0.0,0
252252,249992,783,249209,2260,67993,0,67993,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:01 CEST 2011,90226,139752,139752.0,0.0,0
615846,610024,1845,608179,5822,167524,0,167524,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:41 CEST 2011,130397,140004,140004.0,0.0,0
602448,597179,1826,595353,5269,162982,0,162982,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:41 CEST 2011,130657,139031,139031.0,0.0,0
300762,298442,1041,297401,2320,82932,0,82932,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:10 CEST 2011,99778,139148,139148.0,0.0,0
360822,357901,1121,356780,2921,90480,0,90480,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:23 CEST 2011,112395,137683,137683.0,0.0,0
280434,277258,736,276522,3176,65430,0,65430,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:06 CEST 2011,95814,143385,143385.0,0.0,0
299376,297001,951,296050,2375,78540,0,78540,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:08 CEST 2011,97058,137475,137475.0,0.0,0
540078,535096,1677,533419,4982,142351,0,142351,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:40 CEST 2011,129133,140072,140072.0,0.0,0
439824,436037,1375,434662,3787,115273,0,115273,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:31 CEST 2011,120316,138979,138979.0,0.0,0
242088,239166,605,238561,2922,57571,0,57571,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:14:55 CEST 2011,84677,141916,141916.0,0.0,0
300762,298062,944,297118,2700,83453,0,83453,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:11 CEST 2011,100912,138990,138990.0,0.0,0
332178,329445,1052,328393,2733,84188,0,84188,Sat Jun 25 14:13:30 CEST 2011,Sat Jun 25 14:15:18 CEST 2011,107340,134409,134409.0,0.0,0
422268,418677,1338,417339,3591,114484,0,114484,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:32 CEST 2011,120356,135459,135459.0,0.0,0
316470,313854,1033,312821,2616,79475,0,79475,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:17 CEST 2011,105281,138616,138616.0,0.0,0
265188,262950,840,262110,2238,68927,0,68927,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:04 CEST 2011,93092,140461,140461.0,0.0,0
341880,339018,1056,337962,2862,92506,0,92506,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:21 CEST 2011,109929,140048,140048.0,0.0,0
270270,266717,741,265976,3553,19706,0,19706,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:09 CEST 2011,97752,140730,140730.0,0.0,0
258258,255334,690,254644,2924,61433,0,61433,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:01 CEST 2011,89211,138773,138773.0,0.0,0
316470,313596,991,312605,2874,83406,0,83406,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:15:17 CEST 2011,105273,139440,139440.0,0.0,0
257334,254489,700,253789,2845,66368,0,66368,Sat Jun 25 14:13:31 CEST 2011,Sat Jun 25 14:14:57 CEST 2011,85525,138921,138921.0,0.0,0
