neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
2500938,2479658,3987,2475671,21280,156152,0,156152,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:45:23 CEST 2011,713378,129768,129768.0,0.0,0
1844568,1825114,3234,1821880,19454,112258,0,112258,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:42:51 CEST 2011,562039,129714,129714.0,0.0,0
2500938,2479658,3987,2475671,21280,156152,0,156152,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:45:26 CEST 2011,716900,129768,129768.0,0.0,0
2440350,2415488,4078,2411410,24862,117012,0,117012,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:45:33 CEST 2011,723534,130787,130787.0,0.0,0
2548062,2533218,4302,2528916,14844,193887,0,193887,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:45:24 CEST 2011,715095,130953,130953.0,0.0,0
1901790,1888934,2991,1885943,12856,115532,0,115532,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:42:50 CEST 2011,560896,135569,135569.0,0.0,0
3396294,3360629,5098,3355531,35665,184381,0,184381,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:47:42 CEST 2011,852589,131304,131304.0,0.0,0
2329272,2308210,3866,2304344,21062,158892,0,158892,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:44:43 CEST 2011,674063,131304,131304.0,0.0,0
2874564,2850855,4721,2846134,23709,185544,0,185544,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:46:30 CEST 2011,780867,131688,131688.0,0.0,0
5961186,5918209,9505,5908704,42977,450880,0,450880,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:48:42 CEST 2011,912102,125808,125808.0,0.0,0
1841202,1825641,3122,1822519,15561,157091,0,157091,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:42:45 CEST 2011,555608,127405,127405.0,0.0,0
1814274,1801983,3180,1798803,12291,150592,0,150592,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:42:11 CEST 2011,521539,130326,130326.0,0.0,0
3039498,3020334,4916,3015418,19164,214972,0,214972,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:46:40 CEST 2011,790960,127393,127393.0,0.0,0
2851002,2825168,4559,2820609,25834,187436,0,187436,Sat Jun 25 00:33:29 CEST 2011,Sat Jun 25 00:46:35 CEST 2011,785796,129075,129075.0,0.0,0
1962378,1944826,3094,1941732,17552,115829,0,115829,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:43:26 CEST 2011,596179,133062,133062.0,0.0,0
3726162,3690522,5613,3684909,35640,203656,0,203656,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:48:01 CEST 2011,871479,128270,128270.0,0.0,0
3063060,3042668,4669,3037999,20392,337462,0,337462,Sat Jun 25 00:33:31 CEST 2011,Sat Jun 25 00:46:57 CEST 2011,806729,124747,124747.0,0.0,0
2474010,2459584,3971,2455613,14426,183848,0,183848,Sat Jun 25 00:33:31 CEST 2011,Sat Jun 25 00:45:39 CEST 2011,727910,130350,130350.0,0.0,0
2813976,2794953,4217,2790736,19023,233239,0,233239,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:46:20 CEST 2011,769698,126224,126224.0,0.0,0
2322540,2300137,3612,2296525,22403,131505,0,131505,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:44:41 CEST 2011,671214,130214,130214.0,0.0,0
1955646,1940168,3058,1937110,15478,123887,0,123887,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:43:01 CEST 2011,570861,130859,130859.0,0.0,0
1767150,1749234,2814,1746420,17916,87946,0,87946,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:42:10 CEST 2011,520301,128810,128810.0,0.0,0
1881594,1865263,2940,1862323,16331,115238,0,115238,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:42:55 CEST 2011,565031,133438,133438.0,0.0,0
2086920,2072475,3400,2069075,14445,124032,0,124032,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:44:04 CEST 2011,634009,132356,132356.0,0.0,0
5008608,4965375,8147,4957228,43233,302633,0,302633,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:48:31 CEST 2011,901515,128521,128521.0,0.0,0
2022966,2003389,3398,1999991,19577,103123,0,103123,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:43:42 CEST 2011,612333,130389,130389.0,0.0,0
2150874,2138093,3478,2134615,12781,151142,0,151142,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:44:05 CEST 2011,635517,127857,127857.0,0.0,0
3830508,3803030,6341,3796689,27478,255709,0,255709,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:48:07 CEST 2011,876945,129329,129329.0,0.0,0
3668940,3634859,5474,3629385,34081,245288,0,245288,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:47:58 CEST 2011,867745,127701,127701.0,0.0,0
1817640,1804170,2942,1801228,13470,122556,0,122556,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:42:39 CEST 2011,549211,128875,128875.0,0.0,0
1925352,1907424,2814,1904610,17928,98846,0,98846,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:43:08 CEST 2011,578502,133275,133275.0,0.0,0
3083256,3061826,5062,3056764,21430,217556,0,217556,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:47:04 CEST 2011,814074,131397,131397.0,0.0,0
3726162,3692801,5589,3687212,33361,256861,0,256861,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:48:01 CEST 2011,871027,125178,125178.0,0.0,0
2113848,2103199,4044,2099155,10649,168826,0,168826,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:44:01 CEST 2011,631300,128942,128942.0,0.0,0
1844568,1825114,3240,1821874,19454,112258,0,112258,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:43:05 CEST 2011,574996,129714,129714.0,0.0,0
3392928,3365565,5418,3360147,27363,197488,0,197488,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:47:36 CEST 2011,846693,130370,130370.0,0.0,0
4335408,4307560,7454,4300106,27848,353313,0,353313,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:48:18 CEST 2011,888149,129197,129197.0,0.0,0
3147210,3124378,5163,3119215,22832,217320,0,217320,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:47:13 CEST 2011,822936,125064,125064.0,0.0,0
3662208,3637412,6352,3631060,24796,254626,0,254626,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:47:58 CEST 2011,868143,131428,131428.0,0.0,0
2972178,2951038,5399,2945639,21140,326160,0,326160,Sat Jun 25 00:33:30 CEST 2011,Sat Jun 25 00:47:03 CEST 2011,813504,127154,127154.0,0.0,0
