neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
18660,17844,345,17499,816,6611,0,6611,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:27 CEST 2011,969,26279,26279.0,0.0,0
19800,18807,365,18442,993,14337,0,14337,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:27 CEST 2011,989,25604,25604.0,0.0,0
18660,17844,345,17499,816,6611,0,6611,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:27 CEST 2011,863,26279,26279.0,0.0,0
40140,38714,807,37907,1426,16782,0,16782,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:27 CEST 2011,1207,25162,25162.0,0.0,0
20280,19504,405,19099,776,7715,0,7715,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:27 CEST 2011,766,25999,25999.0,0.0,0
31440,30182,595,29587,1258,11493,0,11493,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:27 CEST 2011,1132,26402,26402.0,0.0,0
21960,21228,468,20760,732,8439,0,8439,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:27 CEST 2011,848,25916,25916.0,0.0,0
29940,28803,586,28217,1137,12654,0,12654,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:27 CEST 2011,1089,25223,25223.0,0.0,0
36300,34743,683,34060,1557,19631,0,19631,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:27 CEST 2011,1128,25808,25808.0,0.0,0
31440,30182,595,29587,1258,11493,0,11493,Fri Jun 24 18:14:26 CEST 2011,Fri Jun 24 18:14:27 CEST 2011,1063,26402,26402.0,0.0,0
