neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
348678,346166,1824,344342,2512,115899,0,115899,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:25 CEST 2011,51247,140109,140109.0,0.0,0
462429,459010,2266,456744,3419,149939,0,149939,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:26 CEST 2011,52327,140786,140786.0,0.0,0
222750,221435,1166,220269,1315,86176,0,86176,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:20 CEST 2011,46553,141658,141658.0,0.0,0
181764,180235,892,179343,1529,35287,0,35287,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:17 CEST 2011,43722,140541,140541.0,0.0,0
154440,153062,633,152429,1378,53621,0,53621,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:14 CEST 2011,40535,151263,151263.0,0.0,0
177903,176760,974,175786,1143,71598,0,71598,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:18 CEST 2011,43901,141382,141382.0,0.0,0
155034,153629,629,153000,1405,53733,0,53733,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:15 CEST 2011,41217,149727,149727.0,0.0,0
174339,173099,834,172265,1240,67691,0,67691,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:16 CEST 2011,42325,141360,141360.0,0.0,0
155034,154143,846,153297,891,62305,0,62305,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:13 CEST 2011,39389,141393,141393.0,0.0,0
305613,303318,1449,301869,2295,121600,0,121600,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:24 CEST 2011,50622,144889,144889.0,0.0,0
179091,177529,783,176746,1562,63021,0,63021,Sat Jun 25 12:53:34 CEST 2011,Sat Jun 25 12:54:18 CEST 2011,43507,145354,145354.0,0.0,0
