neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
2342340,2320313,1037,2319276,22027,124362,0,124362,Sat Jun 25 12:04:01 CEST 2011,Sat Jun 25 12:17:21 CEST 2011,799713,135171,135171.0,0.0,0
1579578,1561160,644,1560516,18418,86571,0,86571,Sat Jun 25 12:04:01 CEST 2011,Sat Jun 25 12:14:40 CEST 2011,638406,137872,137872.0,0.0,0
1588587,1571165,655,1570510,17422,70264,0,70264,Sat Jun 25 12:04:01 CEST 2011,Sat Jun 25 12:14:52 CEST 2011,650582,138392,138392.0,0.0,0
1561560,1543969,627,1543342,17591,80131,0,80131,Sat Jun 25 12:04:01 CEST 2011,Sat Jun 25 12:14:22 CEST 2011,620177,138155,138155.0,0.0,0
1798797,1779524,748,1778776,19273,92468,0,92468,Sat Jun 25 12:04:01 CEST 2011,Sat Jun 25 12:15:38 CEST 2011,696187,137229,137229.0,0.0,0
1729728,1713698,791,1712907,16030,110222,0,110222,Sat Jun 25 12:04:01 CEST 2011,Sat Jun 25 12:15:15 CEST 2011,673804,135192,135192.0,0.0,0
1570569,1554862,712,1554150,15707,90596,0,90596,Sat Jun 25 12:04:01 CEST 2011,Sat Jun 25 12:14:30 CEST 2011,628575,136185,136185.0,0.0,0
2357355,2336822,1225,2335597,20533,170996,0,170996,Sat Jun 25 12:04:01 CEST 2011,Sat Jun 25 12:17:19 CEST 2011,797311,134394,134394.0,0.0,0
3084081,3051758,1339,3050419,32323,140234,0,140234,Sat Jun 25 12:04:01 CEST 2011,Sat Jun 25 12:18:07 CEST 2011,845912,134768,134768.0,0.0,0
2354352,2335475,1230,2334245,18877,139912,0,139912,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:17:13 CEST 2011,791916,133838,133838.0,0.0,0
1852851,1837148,917,1836231,15703,101012,0,101012,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:15:42 CEST 2011,700155,134906,134906.0,0.0,0
3279276,3250280,1636,3248644,28996,190924,0,190924,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:18:12 CEST 2011,849860,134016,134016.0,0.0,0
2282280,2264073,1148,2262925,18207,158708,0,158708,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:17:12 CEST 2011,790160,133501,133501.0,0.0,0
2453451,2433064,1247,2431817,20387,145111,0,145111,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:17:33 CEST 2011,811589,134041,134041.0,0.0,0
2177175,2161602,1176,2160426,15573,139544,0,139544,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:16:42 CEST 2011,759857,134789,134789.0,0.0,0
2801799,2776888,1347,2775541,24911,175145,0,175145,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:17:55 CEST 2011,832527,133736,133736.0,0.0,0
1594593,1576225,620,1575605,18368,65145,0,65145,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:14:44 CEST 2011,641869,142322,142322.0,0.0,0
1732731,1717035,934,1716101,15696,96591,0,96591,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:15:18 CEST 2011,675681,136948,136948.0,0.0,0
1558557,1540074,621,1539453,18483,91831,0,91831,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:14:16 CEST 2011,614008,138891,138891.0,0.0,0
4957953,4918355,2599,4915756,39598,356711,0,356711,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:18:42 CEST 2011,879773,129585,129585.0,0.0,0
1576575,1559107,637,1558470,17468,74412,0,74412,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:14:39 CEST 2011,637187,141329,141329.0,0.0,0
1768767,1749119,990,1748129,19648,123089,0,123089,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:15:43 CEST 2011,700701,136728,136728.0,0.0,0
1582581,1559049,659,1558390,23532,9467,0,9467,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:14:44 CEST 2011,641519,140665,140665.0,0.0,0
2141139,2118928,986,2117942,22211,121708,0,121708,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:16:53 CEST 2011,771047,132488,132488.0,0.0,0
2570568,2545003,1224,2543779,25565,135135,0,135135,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:17:41 CEST 2011,818745,134867,134867.0,0.0,0
1975974,1959794,1008,1958786,16180,114857,0,114857,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:16:18 CEST 2011,735474,136136,136136.0,0.0,0
1681680,1666426,719,1665707,15254,82212,0,82212,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:15:00 CEST 2011,657874,136834,136834.0,0.0,0
2366364,2347009,1259,2345750,19355,131143,0,131143,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:17:24 CEST 2011,802317,137645,137645.0,0.0,0
1579578,1561160,640,1560520,18418,86571,0,86571,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:14:43 CEST 2011,641093,137964,137964.0,0.0,0
1588587,1571165,655,1570510,17422,70264,0,70264,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:14:45 CEST 2011,642768,138392,138392.0,0.0,0
1849848,1837939,1064,1836875,11909,133829,0,133829,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:15:54 CEST 2011,712289,135892,135892.0,0.0,0
1792791,1775084,787,1774297,17707,80179,0,80179,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:15:47 CEST 2011,704783,138051,138051.0,0.0,0
2186184,2171916,1246,2170670,14268,190385,0,190385,Sat Jun 25 12:04:02 CEST 2011,Sat Jun 25 12:16:59 CEST 2011,776690,133507,133507.0,0.0,0
