iteration,cost,penalty,softConstraintViolations
1,119036,0.125,102
2,118085,0.25,94
3,117551,0.375,90
4,123513,0.5,67
5,127934,0.625,50
6,135412,0.75,30
7,141030,0.875,17
8,145814,1.0,6
9,144056,1.125,5
10,143237,1.25,4
11,144480,1.375,2
12,144150,1.5,1
13,143073,1.625,1
14,142213,1.75,1
15,141739,1.875,1
16,141424,2.0,1
17,140088,2.125,1
18,139239,2.25,1
19,139931,2.125,0
20,139778,2.0,0
21,139657,1.875,0
22,139657,1.75,0
23,139657,1.625,0
24,139657,1.5,0
25,139657,1.375,0
26,139657,1.25,0
27,139657,1.125,0
28,139657,1.0,0
29,139657,0.875,0
30,139657,0.75,0
31,139657,0.625,0
32,139657,0.5,0
33,139657,0.375,0
34,139657,0.25,0
35,139657,0.125,0
36,139657,0.0,0
37,136669,0.125,30
38,133204,0.25,36
39,141361,0.375,2
40,140030,0.5,3
41,138604,0.625,4
42,138120,0.75,4
43,140407,0.875,1
44,140401,1.0,1
45,141764,0.875,0
46,140863,0.75,0
47,140714,0.625,0
48,140400,0.5,0
49,138355,0.625,2
50,139075,0.75,1
51,139069,0.875,1
52,139069,1.0,1
53,139069,1.125,1
54,139069,1.25,1
55,139069,1.375,1
56,139069,1.5,1
57,139069,1.625,1
58,139069,1.75,1
59,139069,1.875,1
60,139069,2.0,1
61,139069,2.125,1
62,139069,2.25,1
63,139069,2.375,1
64,139069,2.5,1
65,139069,2.625,1
66,139069,2.75,1
67,142101,2.625,0
68,140525,2.5,0
69,139457,2.375,0
70,138865,2.25,0
71,138116,2.125,0
72,137657,2.0,0
73,137551,1.875,0
74,137551,1.75,0
75,137551,1.625,0
76,137551,1.5,0
77,137551,1.375,0
78,137551,1.25,0
79,137551,1.125,0
80,137551,1.0,0
81,137551,0.875,0
82,137551,0.75,0
83,137551,0.625,0
84,137551,0.5,0
85,137551,0.375,0
86,137551,0.25,0
87,137551,0.125,0
88,137551,0.0,0
89,136919,0.125,20
90,134056,0.25,23
91,132725,0.375,21
92,137044,0.5,4
93,135757,0.625,5
94,135688,0.75,4
95,135973,0.875,3
96,136374,1.0,2
97,137357,1.125,1
98,136847,1.25,1
99,137046,1.125,0
100,136614,1.0,0
101,135998,0.875,0
102,135753,0.75,0
103,135648,0.625,0
104,135585,0.5,0
105,133148,0.625,3
106,133656,0.75,2
