neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
296562,289247,1530,287717,7315,25443,0,25443,Fri Jun 24 19:18:44 CEST 2011,Fri Jun 24 19:19:01 CEST 2011,16702,44753,44753.0,0.0,0
261786,254576,1380,253196,7210,14706,0,14706,Fri Jun 24 19:18:44 CEST 2011,Fri Jun 24 19:19:00 CEST 2011,16093,46510,46510.0,0.0,0
261786,255726,1406,254320,6060,14148,0,14148,Fri Jun 24 19:18:44 CEST 2011,Fri Jun 24 19:19:00 CEST 2011,16344,45541,45541.0,0.0,0
261786,254576,1380,253196,7210,14706,0,14706,Fri Jun 24 19:18:44 CEST 2011,Fri Jun 24 19:19:00 CEST 2011,16385,46510,46510.0,0.0,0
259854,255190,1359,253831,4664,34591,0,34591,Fri Jun 24 19:18:44 CEST 2011,Fri Jun 24 19:18:59 CEST 2011,15204,43707,43707.0,0.0,0
259854,255190,1360,253830,4664,34591,0,34591,Fri Jun 24 19:18:44 CEST 2011,Fri Jun 24 19:18:59 CEST 2011,14928,43707,43707.0,0.0,0
261786,255726,1406,254320,6060,14148,0,14148,Fri Jun 24 19:18:44 CEST 2011,Fri Jun 24 19:19:00 CEST 2011,15942,45541,45541.0,0.0,0
258888,251684,1362,250322,7204,14310,0,14310,Fri Jun 24 19:18:44 CEST 2011,Fri Jun 24 19:19:00 CEST 2011,16082,46510,46510.0,0.0,0
674268,660148,3413,656735,14120,65157,0,65157,Fri Jun 24 19:18:44 CEST 2011,Fri Jun 24 19:19:05 CEST 2011,20760,43535,43535.0,0.0,0
578634,568790,2995,565795,9844,62380,0,62380,Fri Jun 24 19:18:44 CEST 2011,Fri Jun 24 19:19:04 CEST 2011,19447,45082,45082.0,0.0,0
