neighborhoodsExplored,nonTabuNeighborhoodsExplored,betterNonTabuNeighborhoodsExplored,worseNonTabuNeighborhoodsExplored,tabuNeighborhoodsExplored,legalNeighborhoodsExplored,betterLegalNeighborhoodsExplored,worseLegalNeighborhoodsExplored,start,end,duration,cost,costWithPenalty,penalty,softConstraintViolations
107640,103632,1397,102235,4008,16514,0,16514,Fri Jun 24 18:12:22 CEST 2011,Fri Jun 24 18:12:28 CEST 2011,6256,24553,24553.0,0.0,0
129480,123714,1572,122142,5766,19136,0,19136,Fri Jun 24 18:12:22 CEST 2011,Fri Jun 24 18:12:29 CEST 2011,6942,24073,24073.0,0.0,0
152490,146334,1862,144472,6156,25197,0,25197,Fri Jun 24 18:12:22 CEST 2011,Fri Jun 24 18:12:29 CEST 2011,7646,24691,24691.0,0.0,0
223860,214632,2649,211983,9228,38484,0,38484,Fri Jun 24 18:12:22 CEST 2011,Fri Jun 24 18:12:30 CEST 2011,8143,24073,24073.0,0.0,0
152100,145939,1858,144081,6161,25197,0,25197,Fri Jun 24 18:12:22 CEST 2011,Fri Jun 24 18:12:29 CEST 2011,7631,24691,24691.0,0.0,0
116220,111605,1500,110105,4615,18025,0,18025,Fri Jun 24 18:12:22 CEST 2011,Fri Jun 24 18:12:28 CEST 2011,6226,24716,24716.0,0.0,0
146250,140699,1937,138762,5551,23073,0,23073,Fri Jun 24 18:12:22 CEST 2011,Fri Jun 24 18:12:29 CEST 2011,7519,24606,24606.0,0.0,0
116220,111605,1500,110105,4615,18025,0,18025,Fri Jun 24 18:12:22 CEST 2011,Fri Jun 24 18:12:28 CEST 2011,6547,24716,24716.0,0.0,0
223860,214632,2649,211983,9228,38484,0,38484,Fri Jun 24 18:12:22 CEST 2011,Fri Jun 24 18:12:30 CEST 2011,8084,24073,24073.0,0.0,0
149370,143617,1775,141842,5753,27427,0,27427,Fri Jun 24 18:12:22 CEST 2011,Fri Jun 24 18:12:29 CEST 2011,7419,24073,24073.0,0.0,0
